asset,asset_class,slot,indicator_id,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
^STOXX50E,equity,Momentum,MO-AO-5-34,continuous,20,-0.08823229119587725,-0.27932855129241074,4770,0.05922793376479548,False,False,
^STOXX50E,equity,Momentum,MO-CCI-20,continuous,1,-0.04359765497365849,-0.672102803100076,4803,0.0019836914747885766,True,False,
^STOXX50E,equity,Momentum,MO-CCI-20,continuous,5,-0.06865987466907487,-0.3632520370423254,4799,0.004878510707230064,True,False,
^STOXX50E,equity,Momentum,MO-CCI-20,continuous,10,-0.08008686656816702,-0.28644976734237376,4794,0.010986779558873939,True,False,
^STOXX50E,equity,Momentum,MO-CCI-20,continuous,20,-0.09462176958522873,-0.2967915839207718,4784,0.011608385230259527,True,False,
^STOXX50E,equity,Momentum,MO-CMO-14,continuous,1,-0.04078074291655317,-0.731596670416932,4808,0.0034249196912363154,True,False,
^STOXX50E,equity,Momentum,MO-CMO-14,continuous,5,-0.06864702405335125,-0.3911428560921503,4804,0.005107527630764406,True,False,
^STOXX50E,equity,Momentum,MO-CMO-14,continuous,10,-0.06874998230417462,-0.27567512823138335,4799,0.033495515406523874,False,False,
^STOXX50E,equity,Momentum,MO-CMO-14,continuous,20,-0.0771871323807243,-0.2660644895335195,4789,0.0490903793249329,False,False,
^STOXX50E,equity,Momentum,MO-FISHER-9,continuous,1,-0.026712762610980864,-0.6567300674063963,4814,0.05664225913043188,False,False,
^STOXX50E,equity,Momentum,MO-FISHER-9,continuous,5,-0.05174339056263575,-0.321592140528897,4810,0.0358987493919764,False,False,
^STOXX50E,equity,Momentum,MO-FISHER-9,continuous,10,-0.05920089348190808,-0.2512515427002455,4805,0.06757918281534364,False,False,
^STOXX50E,equity,Momentum,MO-FISHER-9,continuous,20,-0.07864881571986496,-0.266739418070114,4795,0.03709652933679092,False,False,
^STOXX50E,equity,Momentum,MO-KDJ-9,continuous,1,-0.032255936513531855,-0.44844840689510707,4814,0.023752963006212633,False,False,
^STOXX50E,equity,Momentum,MO-KDJ-9,continuous,5,-0.03330457605731064,-0.18393658017757583,4810,0.16882780725395619,False,False,
^STOXX50E,equity,Momentum,MO-KDJ-9,continuous,10,-0.034102577689368564,-0.1623500472488961,4805,0.23189705736785016,False,False,
^STOXX50E,equity,Momentum,MO-KDJ-9,continuous,20,-0.04383406815459804,-0.1812965865667458,4795,0.14988533703625528,False,False,
^STOXX50E,equity,Momentum,MO-MOM-10,continuous,1,-0.038628607889095334,-0.595034816212561,4812,0.008539064480143332,True,False,
^STOXX50E,equity,Momentum,MO-MOM-10,continuous,5,-0.049199735883362586,-0.32538002499192487,4808,0.0441209879508116,False,False,
^STOXX50E,equity,Momentum,MO-MOM-10,continuous,10,-0.05472382882548989,-0.24678554722920354,4803,0.07798779088381108,False,False,
^STOXX50E,equity,Momentum,MO-MOM-10,continuous,20,-0.06094162786414088,-0.252349201482753,4793,0.09125295120548288,False,False,
^STOXX50E,equity,Momentum,MO-ROC-10,continuous,1,-0.03682502307823354,-0.5939638583136745,4812,0.014008974141598239,True,False,
^STOXX50E,equity,Momentum,MO-ROC-10,continuous,5,-0.04700197818144346,-0.3237233859504668,4808,0.05799218988440866,False,False,
^STOXX50E,equity,Momentum,MO-ROC-10,continuous,10,-0.05196915304386631,-0.24490165395337107,4803,0.09938708543391755,False,False,
^STOXX50E,equity,Momentum,MO-ROC-10,continuous,20,-0.05597770339304526,-0.2507013366744686,4793,0.12412012572967876,False,False,
^STOXX50E,equity,Momentum,MO-RSI-14,continuous,1,-0.04620564719359584,-1.067558145992136,4809,0.0010346716131010524,True,False,
^STOXX50E,equity,Momentum,MO-RSI-14,continuous,5,-0.07757082021095013,-0.5875333762356004,4805,0.00169011579601749,True,False,
^STOXX50E,equity,Momentum,MO-RSI-14,continuous,10,-0.08810048240085379,-0.433269936575906,4800,0.006978614043208492,True,False,
^STOXX50E,equity,Momentum,MO-RSI-14,continuous,20,-0.0940408475327061,-0.3773756876622995,4790,0.02522533072783886,False,False,
^STOXX50E,equity,Momentum,MO-RSI-THRESH-14,discrete,1,0.0026372960420595983,,116,,,False,"bull:n=116,mean=0.00238,hit=0.57759 | bear:n=248,mean=-0.00026,hit=0.49597"
^STOXX50E,equity,Momentum,MO-RSI-THRESH-14,discrete,5,0.003798256423140768,,116,,,False,"bull:n=116,mean=0.00460,hit=0.62931 | bear:n=248,mean=0.00080,hit=0.59274"
^STOXX50E,equity,Momentum,MO-RSI-THRESH-14,discrete,10,0.0020174842601606967,,116,,,False,"bull:n=116,mean=0.00384,hit=0.60345 | bear:n=246,mean=0.00183,hit=0.58943"
^STOXX50E,equity,Momentum,MO-RSI-THRESH-14,discrete,20,0.021227613990785734,,116,,,False,"bull:n=116,mean=0.02394,hit=0.62931 | bear:n=246,mean=0.00271,hit=0.55691"
^STOXX50E,equity,Momentum,MO-STOCH-14,continuous,1,-0.030789322184866037,-0.5962046721278776,4807,0.02860509637490215,False,False,
^STOXX50E,equity,Momentum,MO-STOCH-14,continuous,5,-0.048195264112109434,-0.2993980875176094,4803,0.050525017645348426,False,False,
^STOXX50E,equity,Momentum,MO-STOCH-14,continuous,10,-0.057768763243995845,-0.2383279052948937,4798,0.07079894964179484,False,False,
^STOXX50E,equity,Momentum,MO-STOCH-14,continuous,20,-0.07704090293545163,-0.2523725155060647,4788,0.04004674636202658,False,False,
^STOXX50E,equity,Momentum,MO-STOCH-CROSS-14,discrete,1,0.00016445430463372614,,2351,,,False,"bull:n=2454,mean=0.00016,hit=0.50815 | bear:n=2351,mean=-0.00001,hit=0.52701"
^STOXX50E,equity,Momentum,MO-STOCH-CROSS-14,discrete,5,0.0002329329712827995,,2348,,,False,"bull:n=2453,mean=0.00048,hit=0.55850 | bear:n=2348,mean=0.00025,hit=0.55239"
^STOXX50E,equity,Momentum,MO-STOCH-CROSS-14,discrete,10,6.0479352526285075e-06,,2346,,,False,"bull:n=2450,mean=0.00074,hit=0.56898 | bear:n=2346,mean=0.00073,hit=0.54561"
^STOXX50E,equity,Momentum,MO-STOCH-CROSS-14,discrete,20,0.0018091937299962698,,2341,,,False,"bull:n=2445,mean=0.00228,hit=0.57301 | bear:n=2341,mean=0.00047,hit=0.54848"
^STOXX50E,equity,Momentum,MO-TSI-13-25,continuous,1,-0.03461784512958276,-1.1276561923515709,4785,0.014758784431768547,True,False,
^STOXX50E,equity,Momentum,MO-TSI-13-25,continuous,5,-0.07848735520443063,-0.6335581135830978,4781,0.002310108260284786,True,False,
^STOXX50E,equity,Momentum,MO-TSI-13-25,continuous,10,-0.09627504482552256,-0.4712128927823541,4776,0.00668269656338782,True,False,
^STOXX50E,equity,Momentum,MO-TSI-13-25,continuous,20,-0.10355603624282354,-0.35215796623890705,4766,0.028021511856682522,False,False,
^STOXX50E,equity,Momentum,MO-UO-7-14-28,continuous,1,-0.027348247006934875,-0.4988834157374509,4795,0.05266350941060744,False,False,
^STOXX50E,equity,Momentum,MO-UO-7-14-28,continuous,5,-0.0523759144486823,-0.3005048798507967,4791,0.03189470147413771,False,False,
^STOXX50E,equity,Momentum,MO-UO-7-14-28,continuous,10,-0.05731074604339882,-0.21413724963106848,4786,0.06271935907064805,False,False,
^STOXX50E,equity,Momentum,MO-UO-7-14-28,continuous,20,-0.07022665252100617,-0.22046499981170575,4776,0.05412446989288552,False,False,
^STOXX50E,equity,Momentum,MO-WILLR-14,continuous,1,-0.034850801908453376,-0.5862759827781,4809,0.0127666767832506,True,False,
^STOXX50E,equity,Momentum,MO-WILLR-14,continuous,5,-0.051446486655672675,-0.3044517064656012,4805,0.030025677682966236,False,False,
^STOXX50E,equity,Momentum,MO-WILLR-14,continuous,10,-0.055167552299028394,-0.24459144686173756,4800,0.065066421055747,False,False,
^STOXX50E,equity,Momentum,MO-WILLR-14,continuous,20,-0.07275266962773863,-0.25594695871920786,4790,0.038368033635410054,False,False,
^STOXX50E,equity,Trend,TR-ADX-14,continuous,1,0.041045166249139266,0.22199619777385152,4809,0.0029600189547891675,True,False,
^STOXX50E,equity,Trend,TR-ADX-14,continuous,5,0.07948218636773766,0.11764049389569851,4805,0.0017849066467560818,True,False,
^STOXX50E,equity,Trend,TR-ADX-14,continuous,10,0.10471866057806688,0.07464247272534563,4800,0.002375008976027295,True,False,
^STOXX50E,equity,Trend,TR-ADX-14,continuous,20,0.0996169865398772,0.04425508157982357,4790,0.02645930724629288,False,False,
^STOXX50E,equity,Trend,TR-AROONOSC-14,continuous,1,-0.039656289218519776,-0.5843587171300484,4808,0.004762007101406914,True,False,
^STOXX50E,equity,Trend,TR-AROONOSC-14,continuous,5,-0.07787247933080961,-0.3566558068948543,4804,0.0015024597543958009,True,False,
^STOXX50E,equity,Trend,TR-AROONOSC-14,continuous,10,-0.08986332409934623,-0.2611984830645576,4799,0.005413825700814926,True,False,
^STOXX50E,equity,Trend,TR-AROONOSC-14,continuous,20,-0.0959882204955069,-0.2658515367068302,4789,0.011286186612433172,True,False,
^STOXX50E,equity,Trend,TR-EMACROSS-50-200,discrete,1,-0.00014990860834789187,,1746,,,False,"bull:n=2877,mean=0.00004,hit=0.52346 | bear:n=1746,mean=0.00019,hit=0.51088"
^STOXX50E,equity,Trend,TR-EMACROSS-50-200,discrete,5,-0.0011777417963169223,,1746,,,False,"bull:n=2873,mean=0.00010,hit=0.56074 | bear:n=1746,mean=0.00128,hit=0.55556"
^STOXX50E,equity,Trend,TR-EMACROSS-50-200,discrete,10,-0.001808070401440258,,1746,,,False,"bull:n=2868,mean=0.00042,hit=0.55439 | bear:n=1746,mean=0.00222,hit=0.57446"
^STOXX50E,equity,Trend,TR-EMACROSS-50-200,discrete,20,-0.0014051403777664776,,1746,,,False,"bull:n=2858,mean=0.00162,hit=0.57033 | bear:n=1746,mean=0.00302,hit=0.55842"
^STOXX50E,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,1,-7.303387315256443e-05,,2392,,,False,"bull:n=2397,mean=0.00003,hit=0.51189 | bear:n=2392,mean=0.00011,hit=0.52258"
^STOXX50E,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,5,-0.0007445222895789674,,2390,,,False,"bull:n=2395,mean=-0.00002,hit=0.56326 | bear:n=2390,mean=0.00072,hit=0.54728"
^STOXX50E,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,10,-0.0016855148029111778,,2390,,,False,"bull:n=2390,mean=-0.00014,hit=0.56569 | bear:n=2390,mean=0.00154,hit=0.54728"
^STOXX50E,equity,Trend,TR-MACD-CROSS-12-26-9,discrete,20,-0.0025533616446613504,,2382,,,False,"bull:n=2382,mean=0.00008,hit=0.55206 | bear:n=2388,mean=0.00263,hit=0.56910"
^STOXX50E,equity,Trend,TR-MACDH-12-26-9,continuous,1,-0.01688046931260244,-0.4172442134508779,4789,0.2562420715382444,False,False,
^STOXX50E,equity,Trend,TR-MACDH-12-26-9,continuous,5,-0.026939951863407374,-0.16566306804263806,4785,0.3075268675382401,False,False,
^STOXX50E,equity,Trend,TR-MACDH-12-26-9,continuous,10,-0.015544188241056241,-0.11342739061813996,4780,0.6436620800718427,False,False,
^STOXX50E,equity,Trend,TR-MACDH-12-26-9,continuous,20,-0.018763281120861664,-0.11523573082926676,4770,0.6303110436860208,False,False,
^STOXX50E,equity,Trend,TR-PSAR-CROSS,discrete,1,-0.0006125940157019942,,2085,,,False,"bull:n=2736,mean=-0.00018,hit=0.50219 | bear:n=2085,mean=0.00043,hit=0.53813"
^STOXX50E,equity,Trend,TR-PSAR-CROSS,discrete,5,-0.0010636058172443644,,2081,,,False,"bull:n=2736,mean=-0.00006,hit=0.55190 | bear:n=2081,mean=0.00100,hit=0.56223"
^STOXX50E,equity,Trend,TR-PSAR-CROSS,discrete,10,-0.0037700257936182815,,2081,,,False,"bull:n=2731,mean=-0.00084,hit=0.55767 | bear:n=2081,mean=0.00293,hit=0.56079"
^STOXX50E,equity,Trend,TR-PSAR-CROSS,discrete,20,-0.005729920994661892,,2081,,,False,"bull:n=2721,mean=-0.00101,hit=0.54429 | bear:n=2081,mean=0.00472,hit=0.58626"
^STOXX50E,equity,Trend,TR-QSTICK-10,continuous,1,-0.03451304870202687,-0.571539517378106,4813,0.019572816404926,False,False,
^STOXX50E,equity,Trend,TR-QSTICK-10,continuous,5,-0.040299607797945204,-0.3051337400571213,4809,0.10265340077252082,False,False,
^STOXX50E,equity,Trend,TR-QSTICK-10,continuous,10,-0.0490526123644987,-0.2352957415057541,4804,0.11638032497216504,False,False,
^STOXX50E,equity,Trend,TR-QSTICK-10,continuous,20,-0.05122333209628504,-0.23195857358820568,4794,0.16986215227253076,False,False,
^STOXX50E,equity,Trend,TR-SUPERT-10-3,discrete,1,-0.00016445023502162186,,2233,,,False,"bull:n=2589,mean=0.00001,hit=0.50946 | bear:n=2233,mean=0.00017,hit=0.52754"
^STOXX50E,equity,Trend,TR-SUPERT-10-3,discrete,5,-0.001117248184056144,,2233,,,False,"bull:n=2585,mean=-0.00011,hit=0.54855 | bear:n=2233,mean=0.00101,hit=0.56561"
^STOXX50E,equity,Trend,TR-SUPERT-10-3,discrete,10,-0.003084669811549404,,2233,,,False,"bull:n=2580,mean=-0.00063,hit=0.53527 | bear:n=2233,mean=0.00245,hit=0.58665"
^STOXX50E,equity,Trend,TR-SUPERT-10-3,discrete,20,-0.008266079421466774,,2233,,,False,"bull:n=2570,mean=-0.00235,hit=0.52529 | bear:n=2233,mean=0.00591,hit=0.60546"
^STOXX50E,equity,Trend,TR-TRIX-15,continuous,1,-0.02852233783387047,-0.9373104071591615,4779,0.0537198370119975,False,False,
^STOXX50E,equity,Trend,TR-TRIX-15,continuous,5,-0.06595442077898273,-0.5105085731150961,4775,0.014175163225293923,True,False,
^STOXX50E,equity,Trend,TR-TRIX-15,continuous,10,-0.08971948292537726,-0.38453306125364844,4770,0.016129725316119507,True,False,
^STOXX50E,equity,Trend,TR-TRIX-15,continuous,20,-0.09346720180506594,-0.2587010814842033,4760,0.05728465253693203,False,False,
^STOXX50E,equity,Trend,TR-VORTEX-14,continuous,1,-0.03827885043958905,-0.7053807050409555,4808,0.0064251364510422545,True,False,
^STOXX50E,equity,Trend,TR-VORTEX-14,continuous,5,-0.06344942622107275,-0.3742867944169907,4804,0.010664587071630895,True,False,
^STOXX50E,equity,Trend,TR-VORTEX-14,continuous,10,-0.06584752539803299,-0.26747936780712905,4799,0.04419111499901678,False,False,
^STOXX50E,equity,Trend,TR-VORTEX-14,continuous,20,-0.07285858594801052,-0.25749554696649973,4789,0.06976259115203282,False,False,
^STOXX50E,equity,Volatility,VO-ATRRATIO-14,continuous,1,0.029400559505646327,1.0240898156783953,4809,0.043376582382679295,False,False,
^STOXX50E,equity,Volatility,VO-ATRRATIO-14,continuous,5,0.07710009086906254,0.6279980009898043,4805,0.004077454308242206,True,False,
^STOXX50E,equity,Volatility,VO-ATRRATIO-14,continuous,10,0.11415538592254282,0.4641444762923914,4800,0.0017534568974522588,True,False,
^STOXX50E,equity,Volatility,VO-ATRRATIO-14,continuous,20,0.11684128373098705,0.28133388304403284,4790,0.021411154060196117,False,False,
^STOXX50E,equity,Volatility,VO-BBB-20-2,continuous,1,0.037530390911629005,0.3686142097687733,4803,0.011294064984338216,True,False,
^STOXX50E,equity,Volatility,VO-BBB-20-2,continuous,5,0.08553151715642439,0.2241695831628597,4799,0.0011219557582583244,True,False,
^STOXX50E,equity,Volatility,VO-BBB-20-2,continuous,10,0.1131336074037886,0.16355943698765762,4794,0.0011280345688875512,True,False,
^STOXX50E,equity,Volatility,VO-BBB-20-2,continuous,20,0.10919363026095047,0.09996427199546577,4784,0.01680378562764359,True,False,
^STOXX50E,equity,Volatility,VO-BBP-20-2,continuous,1,-0.04164019135853461,-0.6628005553128712,4803,0.0030438766860975343,True,False,
^STOXX50E,equity,Volatility,VO-BBP-20-2,continuous,5,-0.06569751314211025,-0.3668931381919477,4799,0.006509695687443909,True,False,
^STOXX50E,equity,Volatility,VO-BBP-20-2,continuous,10,-0.07531692732878029,-0.2892729442420502,4794,0.015611302105263201,True,False,
^STOXX50E,equity,Volatility,VO-BBP-20-2,continuous,20,-0.08843810558472776,-0.29290311729845653,4784,0.017584234912805148,False,False,
^STOXX50E,equity,Volatility,VO-DCW-20,continuous,1,0.03853698010938202,0.4802468146968595,4803,0.00912365467201846,True,False,
^STOXX50E,equity,Volatility,VO-DCW-20,continuous,5,0.08212615515665005,0.24950651965070195,4799,0.0017154902445582986,True,False,
^STOXX50E,equity,Volatility,VO-DCW-20,continuous,10,0.11766345862363575,0.17381420282497673,4794,0.0007456208931735994,True,False,
^STOXX50E,equity,Volatility,VO-DCW-20,continuous,20,0.12143919259256805,0.11028439457857502,4784,0.009357428702101114,True,False,
^STOXX50E,equity,Volatility,VO-KCW-20,continuous,1,0.0284183080163822,0.841242901577089,4802,0.05048480460848573,False,False,
^STOXX50E,equity,Volatility,VO-KCW-20,continuous,5,0.07881554131803489,0.5232607473110115,4798,0.0032697107088229386,True,False,
^STOXX50E,equity,Volatility,VO-KCW-20,continuous,10,0.11881059265232505,0.404424027719123,4793,0.0010946360452930247,True,False,
^STOXX50E,equity,Volatility,VO-KCW-20,continuous,20,0.12186200096100963,0.24885674768113739,4783,0.01587247121709746,True,False,
^STOXX50E,equity,Volatility,VO-NATR-14,continuous,1,0.0309547479520724,0.8646646019993415,4808,0.03289570660470079,False,False,
^STOXX50E,equity,Volatility,VO-NATR-14,continuous,5,0.08351014300097856,0.5451339865255614,4804,0.0017839554133946217,True,False,
^STOXX50E,equity,Volatility,VO-NATR-14,continuous,10,0.12663023750692826,0.42564483366461636,4799,0.0004985255998798167,True,False,
^STOXX50E,equity,Volatility,VO-NATR-14,continuous,20,0.13046478710513623,0.2867474290295817,4789,0.00963822898415816,True,False,
^STOXX50E,equity,Volatility,VO-RVI-14,continuous,1,-0.03166322741138746,-0.7208671012475005,4796,0.024785095061762432,False,False,
^STOXX50E,equity,Volatility,VO-RVI-14,continuous,5,-0.03924343647156133,-0.2762681924886066,4792,0.10214270551859822,False,False,
^STOXX50E,equity,Volatility,VO-RVI-14,continuous,10,-0.030997441207962762,-0.19054491873405538,4787,0.3115270872519239,False,False,
^STOXX50E,equity,Volatility,VO-RVI-14,continuous,20,-0.01867985741340499,-0.14929493999384733,4777,0.6224891421787004,False,False,
^STOXX50E,equity,Volatility,VO-UI-14,continuous,1,0.037475038907690224,0.8495786991184681,4796,0.009326354687565735,True,False,
^STOXX50E,equity,Volatility,VO-UI-14,continuous,5,0.08277209603146525,0.46664621597919037,4792,0.0018362379894526178,True,False,
^STOXX50E,equity,Volatility,VO-UI-14,continuous,10,0.11171576289515564,0.3663327062970598,4787,0.0020412662993855996,True,False,
^STOXX50E,equity,Volatility,VO-UI-14,continuous,20,0.12795802753319047,0.2623703410642555,4777,0.0072563617339589815,True,False,
^STOXX50E,equity,Volume,VL-AD-SLOPE-5,continuous,1,-0.0023217684934115474,-0.17554966199273095,4817,0.8633790343190111,False,False,
^STOXX50E,equity,Volume,VL-AD-SLOPE-5,continuous,5,-0.010857235891684261,-0.1186842554588607,4813,0.6211012340875359,False,False,
^STOXX50E,equity,Volume,VL-AD-SLOPE-5,continuous,10,-0.021237335965995335,-0.09738290322669084,4808,0.4098254938017024,False,False,
^STOXX50E,equity,Volume,VL-AD-SLOPE-5,continuous,20,-0.014377612109325819,-0.08765684974915565,4798,0.6176981684937659,False,False,
^STOXX50E,equity,Volume,VL-ADOSC-3-10,continuous,1,-0.005839873824724446,-0.2993781147978985,4813,0.6631875801589586,False,False,
^STOXX50E,equity,Volume,VL-ADOSC-3-10,continuous,5,-0.030029789038789806,-0.18336053996818638,4809,0.2082353644998418,False,False,
^STOXX50E,equity,Volume,VL-ADOSC-3-10,continuous,10,-0.041443016339787093,-0.12962465358650538,4804,0.16936211969954795,False,False,
^STOXX50E,equity,Volume,VL-ADOSC-3-10,continuous,20,-0.023087068119905057,-0.10939145330991244,4794,0.5246427321528879,False,False,
^STOXX50E,equity,Volume,VL-CMF-20,continuous,1,-0.012546555108134634,-0.5062571122000065,3236,0.459006850821033,False,False,
^STOXX50E,equity,Volume,VL-CMF-20,continuous,5,-0.058815393895428905,-0.3238547359817119,3232,0.052642971680088316,False,False,
^STOXX50E,equity,Volume,VL-CMF-20,continuous,10,-0.0883094761309643,-0.2510954850224763,3227,0.033599262582683496,False,False,
^STOXX50E,equity,Volume,VL-CMF-20,continuous,20,-0.07389746152483882,-0.20357820468957366,3217,0.1646739949717475,False,False,
^STOXX50E,equity,Volume,VL-EOM-14,continuous,1,-0.039923552763544666,-0.6704420628550054,3052,0.027598214820568328,False,False,
^STOXX50E,equity,Volume,VL-EOM-14,continuous,5,-0.0660108009953696,-0.36879341494957957,3048,0.0425851606838985,False,False,
^STOXX50E,equity,Volume,VL-EOM-14,continuous,10,-0.06887412631911966,-0.2694655888524119,3043,0.10192346892170016,False,False,
^STOXX50E,equity,Volume,VL-EOM-14,continuous,20,-0.09715288114063816,-0.23376434314863798,3033,0.059494603505424314,False,False,
^STOXX50E,equity,Volume,VL-MFI-14,continuous,1,-0.04511470348668111,-0.7834275523459945,3236,0.006677737278067863,True,False,
^STOXX50E,equity,Volume,VL-MFI-14,continuous,5,-0.08606457762299013,-0.37151851840238975,3232,0.004114134809697702,True,False,
^STOXX50E,equity,Volume,VL-MFI-14,continuous,10,-0.11206963787575805,-0.28317421646190477,3227,0.003917912139735367,True,False,
^STOXX50E,equity,Volume,VL-MFI-14,continuous,20,-0.11605823082600582,-0.2210853301072099,3217,0.017176905712386385,True,False,
^STOXX50E,equity,Volume,VL-OBV-SLOPE-5,continuous,1,-0.0160877042619171,-0.26733766759471705,4817,0.2319069530265755,False,False,
^STOXX50E,equity,Volume,VL-OBV-SLOPE-5,continuous,5,-0.018186890554715757,-0.11251297151963693,4813,0.39678149150896647,False,False,
^STOXX50E,equity,Volume,VL-OBV-SLOPE-5,continuous,10,-0.04231108763895741,-0.11673278671780503,4808,0.07424995084910048,False,False,
^STOXX50E,equity,Volume,VL-OBV-SLOPE-5,continuous,20,-0.0364476029131843,-0.0943543596497023,4798,0.1539437867461895,False,False,
^STOXX50E,equity,Volume,VL-PVT-SLOPE-5,continuous,1,-0.03180152710415098,-0.30013394399240084,4816,0.02285219361644244,False,False,
^STOXX50E,equity,Volume,VL-PVT-SLOPE-5,continuous,5,-0.026842121791604064,-0.12832116145961936,4812,0.21655294211591947,False,False,
^STOXX50E,equity,Volume,VL-PVT-SLOPE-5,continuous,10,-0.04554434261857492,-0.1252836573558325,4807,0.05287054045813565,False,False,
^STOXX50E,equity,Volume,VL-PVT-SLOPE-5,continuous,20,-0.04226771589254301,-0.10390509705259779,4797,0.09108302458211144,False,False,
CHF=X,fx,Momentum,MO-AO-5-34,continuous,1,0.007659040404231368,-0.5424326237469784,5891,0.5673281892286626,False,False,
CHF=X,fx,Momentum,MO-AO-5-34,continuous,5,-0.014951112488778787,-0.3752639436383818,5887,0.5592240784347995,False,False,
CHF=X,fx,Momentum,MO-AO-5-34,continuous,10,-0.03830675187188826,-0.29238293459774245,5882,0.25844644668242933,False,False,
CHF=X,fx,Momentum,MO-AO-5-34,continuous,20,-0.05932065104475202,-0.24727962564664066,5872,0.15336299615478166,False,False,
CHF=X,fx,Momentum,MO-CCI-20,continuous,1,0.06647131792171046,0.10167030824121237,5905,6.81595762400526e-08,True,False,
CHF=X,fx,Momentum,MO-CCI-20,continuous,5,0.02611060379599963,-0.19734127686967473,5901,0.24949894036132814,False,False,
CHF=X,fx,Momentum,MO-CCI-20,continuous,10,-0.0017061195335552161,-0.18307309917620662,5896,0.9543064678596281,False,False,
CHF=X,fx,Momentum,MO-CCI-20,continuous,20,-0.014808813602680939,-0.18792322182837098,5886,0.6696616328791591,False,False,
CHF=X,fx,Momentum,MO-CMO-14,continuous,1,-0.0069256760731000394,-0.5306757854660252,5910,0.5894129459977003,False,False,
CHF=X,fx,Momentum,MO-CMO-14,continuous,5,-0.019457501502298573,-0.31450178517579264,5906,0.4170843351029747,False,False,
CHF=X,fx,Momentum,MO-CMO-14,continuous,10,-0.026489407799800736,-0.23683877416559165,5901,0.3981092438487551,False,False,
CHF=X,fx,Momentum,MO-CMO-14,continuous,20,-0.041143218500689686,-0.21285176076229614,5891,0.24863777126991238,False,False,
CHF=X,fx,Momentum,MO-FISHER-9,continuous,1,0.034974294473739474,-0.19336510410955152,5916,0.0053057258992264406,True,False,
CHF=X,fx,Momentum,MO-FISHER-9,continuous,5,0.014324398346833,-0.23175248491423114,5912,0.5491998285584196,False,False,
CHF=X,fx,Momentum,MO-FISHER-9,continuous,10,-0.009209439833817688,-0.19486247561802666,5907,0.7684953356503236,False,False,
CHF=X,fx,Momentum,MO-FISHER-9,continuous,20,-0.022369118081138863,-0.1970363417828828,5897,0.5239836951008852,False,False,
CHF=X,fx,Momentum,MO-KDJ-9,continuous,1,-0.06542609905671357,-0.7215590483070582,5916,1.3573260767994926e-07,True,False,
CHF=X,fx,Momentum,MO-KDJ-9,continuous,5,-0.020712911286961917,-0.22970705742664965,5912,0.34608866956294093,False,False,
CHF=X,fx,Momentum,MO-KDJ-9,continuous,10,-0.026568126371270987,-0.17687899189309583,5907,0.3287072953812461,False,False,
CHF=X,fx,Momentum,MO-KDJ-9,continuous,20,-0.020975230481755112,-0.174025474039954,5897,0.46968578459089383,False,False,
CHF=X,fx,Momentum,MO-MOM-10,continuous,1,-0.012764353176182418,-0.4478500445313532,5914,0.3402053107958697,False,False,
CHF=X,fx,Momentum,MO-MOM-10,continuous,5,-0.007303313147860487,-0.2584182135781683,5910,0.7612418103003332,False,False,
CHF=X,fx,Momentum,MO-MOM-10,continuous,10,-0.02919062285082282,-0.21518594701760363,5905,0.35119382616535777,False,False,
CHF=X,fx,Momentum,MO-MOM-10,continuous,20,-0.04007774825216951,-0.2102159463811286,5895,0.24490513159684968,False,False,
CHF=X,fx,Momentum,MO-ROC-10,continuous,1,-0.01273564171729614,-0.449230732029871,5914,0.3396135997977884,False,False,
CHF=X,fx,Momentum,MO-ROC-10,continuous,5,-0.007384269327462223,-0.25957520130707445,5910,0.7580468216031876,False,False,
CHF=X,fx,Momentum,MO-ROC-10,continuous,10,-0.029018193351391584,-0.2150299183577394,5905,0.3511544031359539,False,False,
CHF=X,fx,Momentum,MO-ROC-10,continuous,20,-0.039775583600808816,-0.21025326774443837,5895,0.24449671517953808,False,False,
CHF=X,fx,Momentum,MO-RSI-14,continuous,1,-0.015057367324076703,-0.7844283147785118,5911,0.24155344454560623,False,False,
CHF=X,fx,Momentum,MO-RSI-14,continuous,5,-0.02340009384616189,-0.4654754357305939,5907,0.3304060738605453,False,False,
CHF=X,fx,Momentum,MO-RSI-14,continuous,10,-0.04218764658110271,-0.3508641839414269,5902,0.18731520124848655,False,False,
CHF=X,fx,Momentum,MO-RSI-14,continuous,20,-0.056459633140271595,-0.29416020619151373,5892,0.1408603499448991,False,False,
CHF=X,fx,Momentum,MO-RSI-THRESH-14,discrete,1,0.0007714840992964301,,240,,,False,"bull:n=278,mean=0.00005,hit=0.52518 | bear:n=240,mean=-0.00072,hit=0.50000"
CHF=X,fx,Momentum,MO-RSI-THRESH-14,discrete,5,0.00483326354564519,,239,,,False,"bull:n=278,mean=0.00131,hit=0.51799 | bear:n=239,mean=-0.00352,hit=0.49372"
CHF=X,fx,Momentum,MO-RSI-THRESH-14,discrete,10,0.01326317352179918,,237,,,False,"bull:n=278,mean=0.00427,hit=0.57914 | bear:n=237,mean=-0.00900,hit=0.43038"
CHF=X,fx,Momentum,MO-RSI-THRESH-14,discrete,20,0.018603198444296375,,237,,,False,"bull:n=278,mean=0.00754,hit=0.60432 | bear:n=237,mean=-0.01106,hit=0.35443"
