asset,asset_class,indicator,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
^NDX,equity,AD,continuous,10,-0.0006014006760403751,-0.3844717126643509,10255,0.9806366402433861,False,False,
^NDX,equity,AD,continuous,20,-0.004454764553434478,-0.25505986407245135,10245,0.8980192740920758,False,False,
^NDX,equity,ADOSC_3_10,continuous,1,-0.033272200744218876,-0.6960205063020507,10255,0.00072047403581981,True,False,
^NDX,equity,ADOSC_3_10,continuous,5,-0.050361339537974815,-0.38892412142966,10251,0.0030735992941481037,True,False,
^NDX,equity,ADOSC_3_10,continuous,10,-0.030270769030911554,-0.25920085178705105,10246,0.1759480736196518,False,False,
^NDX,equity,ADOSC_3_10,continuous,20,-0.010234143928037436,-0.2057463056871888,10236,0.7126193851010203,False,False,
^NDX,equity,ADXR_14,continuous,1,0.002619898143761373,-0.04350974182481747,10224,0.7927580686602065,False,False,
^NDX,equity,ADXR_14,continuous,5,0.008556873341249912,-0.0149566053135405,10220,0.6381183666578044,False,False,
^NDX,equity,ADXR_14,continuous,10,0.01338793652742572,-0.006307456450874089,10215,0.5936269783928785,False,False,
^NDX,equity,ADXR_14,continuous,20,0.004993153213755816,0.0002494245570721022,10205,0.8833148086969896,False,False,
^NDX,equity,ADX_14,continuous,1,0.007242030657329825,-0.032093074180728695,10237,0.46941370378393465,False,False,
^NDX,equity,ADX_14,continuous,5,0.021639706616060538,-0.01150711630360404,10233,0.23239465446964347,False,False,
^NDX,equity,ADX_14,continuous,10,0.021077412415255275,-0.013115016348165079,10228,0.391453618395466,False,False,
^NDX,equity,ADX_14,continuous,20,0.011311245329230052,-0.0035661319989785103,10218,0.7294957328347726,False,False,
^NDX,equity,APO_12_26,continuous,1,0.008347369464612123,-0.5900081271525468,10239,0.4161235027063046,False,False,
^NDX,equity,APO_12_26,continuous,5,-0.0009150631358620631,-0.3464987607515159,10235,0.9603425353112718,False,False,
^NDX,equity,APO_12_26,continuous,10,-0.005415419507233503,-0.24735004924158496,10230,0.8278557820570978,False,False,
^NDX,equity,APO_12_26,continuous,20,-0.01989937615444473,-0.20711742653987678,10220,0.5344461124122173,False,False,
^NDX,equity,AROONOSC_14,continuous,1,-0.01244776288654216,-0.5577209705223576,10250,0.21020906028013575,False,False,
^NDX,equity,AROONOSC_14,continuous,5,-0.024491106609016315,-0.3115370050046415,10246,0.15193569100836213,False,False,
^NDX,equity,AROONOSC_14,continuous,10,0.006978967864955805,-0.20189748421297848,10241,0.7575496472491428,False,False,
^NDX,equity,AROONOSC_14,continuous,20,-8.651389471647067e-05,-0.19546700974823222,10231,0.9975826006251239,False,False,
^NDX,equity,ATR_RATIO_14,continuous,1,0.014462942934329872,0.7122843775808718,10250,0.15828200076144605,False,False,
^NDX,equity,ATR_RATIO_14,continuous,5,0.028757339412757734,0.4268752016106772,10246,0.12541303587166155,False,False,
^NDX,equity,ATR_RATIO_14,continuous,10,0.03729969918103109,0.289908249191623,10241,0.15451570844657714,False,False,
^NDX,equity,ATR_RATIO_14,continuous,20,0.04458230706682057,0.22000106876800876,10231,0.22574047955131715,False,False,
^NDX,equity,BBANDS_PCTB_20_2,continuous,1,-0.00924118948016834,-0.5278019350632879,10245,0.349573214375152,False,False,
^NDX,equity,BBANDS_PCTB_20_2,continuous,5,-0.03871058369288718,-0.37157810492778187,10241,0.02215563006677685,False,False,
^NDX,equity,BBANDS_PCTB_20_2,continuous,10,-0.021121242438936327,-0.2781896792231856,10236,0.3355995297986205,False,False,
^NDX,equity,BBANDS_PCTB_20_2,continuous,20,-0.024935915445603085,-0.278161154193349,10226,0.3523065187225307,False,False,
^NDX,equity,CCI_20,continuous,1,-0.01091779618504747,-0.5581091921105631,10245,0.27099332980171376,False,False,
^NDX,equity,CCI_20,continuous,5,-0.0412003527264098,-0.3700929598394661,10241,0.015858318248435546,True,False,
^NDX,equity,CCI_20,continuous,10,-0.022623226068475027,-0.2731333618719585,10236,0.3065070408513535,False,False,
^NDX,equity,CCI_20,continuous,20,-0.027097459745956256,-0.2721172990369407,10226,0.31543108691754185,False,False,
^NDX,equity,CMO_14,continuous,1,-0.011607242989880489,-0.8472540309958526,10250,0.24545192665574445,False,False,
^NDX,equity,CMO_14,continuous,5,-0.031218255640657465,-0.5386377379002638,10246,0.07338033944738939,False,False,
^NDX,equity,CMO_14,continuous,10,-0.014470752018185833,-0.38539103980020806,10241,0.5328446080584311,False,False,
^NDX,equity,CMO_14,continuous,20,-0.015530510936052249,-0.336602866582828,10231,0.6077917621662043,False,False,
^NDX,equity,DX_14,continuous,1,0.00014586511015652023,-0.09419197756336205,10250,0.988306450502005,False,False,
^NDX,equity,DX_14,continuous,5,0.012717563678390055,-0.03459022350483544,10246,0.4407383023458076,False,False,
^NDX,equity,DX_14,continuous,10,0.024664599546580755,-0.017184054726033317,10241,0.23508733135270687,False,False,
^NDX,equity,DX_14,continuous,20,0.016913976340365126,-0.01980516310694772,10231,0.5082201164252287,False,False,
^NDX,equity,MFI_14,continuous,1,-0.005269372284503575,-0.6074890155504824,10250,0.5996444337233763,False,False,
^NDX,equity,MFI_14,continuous,5,-0.010353521971156968,-0.326926899296788,10246,0.5547453327735636,False,False,
^NDX,equity,MFI_14,continuous,10,0.014983263188951868,-0.20626906038826148,10241,0.5209267652865455,False,False,
^NDX,equity,MFI_14,continuous,20,0.003308625685368429,-0.18523807768488482,10231,0.9120053913630728,False,False,
^NDX,equity,MOM_10,continuous,1,-0.019240516409091798,-0.5899789418453428,10254,0.05992225743114028,False,False,
^NDX,equity,MOM_10,continuous,5,-0.023877729125821947,-0.3504994929184905,10250,0.1607460484243589,False,False,
^NDX,equity,MOM_10,continuous,10,-0.005848166431654982,-0.24880636512412713,10245,0.7911497348737844,False,False,
^NDX,equity,MOM_10,continuous,20,-0.010338783430366554,-0.2568976666159629,10235,0.7003429204577505,False,False,
^NDX,equity,NATR_14,continuous,1,0.014462942934329872,0.7122843775808718,10250,0.15828200076144605,False,False,
^NDX,equity,NATR_14,continuous,5,0.028757339412757734,0.4268752016106772,10246,0.12541303587166155,False,False,
^NDX,equity,NATR_14,continuous,10,0.03729969918103109,0.289908249191623,10241,0.15451570844657714,False,False,
^NDX,equity,NATR_14,continuous,20,0.04458230706682057,0.22000106876800876,10231,0.22574047955131715,False,False,
^NDX,equity,OBV,continuous,1,-0.0025246237498960373,-1.1679687115476083,10264,0.7928532813452168,False,False,
^NDX,equity,OBV,continuous,5,-0.008692629737179866,-0.5911174405196927,10260,0.6256909776388861,False,False,
^NDX,equity,OBV,continuous,10,-0.004847251012405735,-0.42795654332986754,10255,0.8453490155586685,False,False,
^NDX,equity,OBV,continuous,20,-0.009380109461765344,-0.3284047206918142,10245,0.7880899875471994,False,False,
^NDX,equity,PPO_12_26,continuous,1,0.010189157511761257,-0.5795504363558983,10239,0.34268095000939636,False,False,
^NDX,equity,PPO_12_26,continuous,5,0.000906461807314652,-0.3391791594062581,10235,0.9622671180971579,False,False,
^NDX,equity,PPO_12_26,continuous,10,5.3330867709869945e-05,-0.24151274498687242,10230,0.9983481841505091,False,False,
^NDX,equity,PPO_12_26,continuous,20,-0.0031353328065518416,-0.20186291460082792,10220,0.9238317389662403,False,False,
^NDX,equity,ROC_10,continuous,1,-0.012814320556017866,-0.5792874851545806,10254,0.22830719572681168,False,False,
^NDX,equity,ROC_10,continuous,5,-0.0233135256655834,-0.34227418452301694,10250,0.1953862950359604,False,False,
^NDX,equity,ROC_10,continuous,10,0.0029864415175138988,-0.24331960082555615,10245,0.8981348677130072,False,False,
^NDX,equity,ROC_10,continuous,20,-0.0031139666501204255,-0.2516372781007977,10235,0.9114294261386979,False,False,
^NDX,equity,RSI_14,continuous,1,-0.011607125030986438,-0.8471400160945963,10250,0.24545678221946354,False,False,
^NDX,equity,RSI_14,continuous,5,-0.03121822474943957,-0.538641894572825,10246,0.07338063140126364,False,False,
^NDX,equity,RSI_14,continuous,10,-0.014470801663824744,-0.38540576107264946,10241,0.5328431797093506,False,False,
^NDX,equity,RSI_14,continuous,20,-0.015530557533886194,-0.3366045866322737,10231,0.607790687004713,False,False,
^NDX,equity,STOCHF_K_14,continuous,1,-0.018015318675777436,-0.5383879612537382,10249,0.0644810026857275,False,False,
^NDX,equity,STOCHF_K_14,continuous,5,-0.04560645038692108,-0.3666947747922959,10245,0.00549895102932726,True,False,
^NDX,equity,STOCHF_K_14,continuous,10,-0.024190979107494424,-0.26947604933964475,10240,0.2518623945309951,False,False,
^NDX,equity,STOCHF_K_14,continuous,20,-0.023086254998689854,-0.2613467959885147,10230,0.3644082009988011,False,False,
^NDX,equity,STOCH_K_14,continuous,1,-0.023381890433342288,-0.6537787161098705,10247,0.01721075478879371,True,False,
^NDX,equity,STOCH_K_14,continuous,5,-0.04563931205524388,-0.367192887329482,10243,0.008035137131004533,True,False,
^NDX,equity,STOCH_K_14,continuous,10,-0.017355955655340215,-0.25236014214346736,10238,0.43639926786710903,False,False,
^NDX,equity,STOCH_K_14,continuous,20,-0.02564066455206585,-0.2478157551206503,10228,0.34872555967350594,False,False,
^NDX,equity,ULTOSC,continuous,1,-0.027489013213746086,-0.6327174018926248,10236,0.004967164343785538,True,False,
^NDX,equity,ULTOSC,continuous,5,-0.05117027441124136,-0.38881620263008815,10232,0.0023498672850334216,True,False,
^NDX,equity,ULTOSC,continuous,10,-0.031999157917983925,-0.2751238216043569,10227,0.1408047247467761,False,False,
^NDX,equity,ULTOSC,continuous,20,-0.01989376389738373,-0.2385108285161773,10217,0.4510842787624275,False,False,
^NDX,equity,WILLR_14,continuous,1,-0.018037151881617173,-0.5383488934082787,10251,0.0641409020120387,False,False,
^NDX,equity,WILLR_14,continuous,5,-0.04563203956264696,-0.36654709273421576,10247,0.005471038807266325,True,False,
^NDX,equity,WILLR_14,continuous,10,-0.024158420978248142,-0.26928681528966847,10242,0.2524877174878548,False,False,
^NDX,equity,WILLR_14,continuous,20,-0.02294480844929277,-0.261233882240382,10232,0.36738085131693277,False,False,
^NDX,equity,EMA_50_200_CROSS,discrete_cross,1,0.00048350894838020684,,1944,,,False,ema50>ema200: n=8121 mean=0.00062 hit=0.55240 | ema50<=ema200: n=1944 mean=0.00014 hit=0.53035
^NDX,equity,EMA_50_200_CROSS,discrete_cross,5,0.0028835216483895382,,1944,,,False,ema50>ema200: n=8117 mean=0.00319 hit=0.58544 | ema50<=ema200: n=1944 mean=0.00031 hit=0.54321
^NDX,equity,EMA_50_200_CROSS,discrete_cross,10,0.005639814340988864,,1944,,,False,ema50>ema200: n=8112 mean=0.00637 hit=0.60466 | ema50<=ema200: n=1944 mean=0.00073 hit=0.56430
^NDX,equity,EMA_50_200_CROSS,discrete_cross,20,0.012406878179115146,,1944,,,False,ema50>ema200: n=8102 mean=0.01300 hit=0.63651 | ema50<=ema200: n=1944 mean=0.00059 hit=0.57922
^NDX,equity,MACD_SIGNAL_CROSS,discrete_cross,1,-0.00019624503160596416,,4974,,,False,macd>signal: n=5257 mean=0.00044 hit=0.55298 | macd<signal: n=4974 mean=0.00064 hit=0.54423
^NDX,equity,MACD_SIGNAL_CROSS,discrete_cross,5,-0.0021621229005957055,,4970,,,False,macd>signal: n=5257 mean=0.00163 hit=0.57485 | macd<signal: n=4970 mean=0.00379 hit=0.58310
^NDX,equity,MACD_SIGNAL_CROSS,discrete_cross,10,-0.0016178329539814577,,4965,,,False,macd>signal: n=5257 mean=0.00458 hit=0.60034 | macd<signal: n=4965 mean=0.00620 hit=0.59476
^NDX,equity,MACD_SIGNAL_CROSS,discrete_cross,20,-0.0014456069381336978,,4957,,,False,macd>signal: n=5255 mean=0.01000 hit=0.62493 | macd<signal: n=4957 mean=0.01145 hit=0.62901
^NDX,equity,SAR_PRICE_CROSS,discrete_cross,1,-0.00046577158599064454,,4282,,,False,close>sar: n=5981 mean=0.00035 hit=0.54773 | close<sar: n=4282 mean=0.00082 hit=0.55114
^NDX,equity,SAR_PRICE_CROSS,discrete_cross,5,-0.0017987004814555164,,4282,,,False,close>sar: n=5977 mean=0.00198 hit=0.57604 | close<sar: n=4282 mean=0.00378 hit=0.58501
^NDX,equity,SAR_PRICE_CROSS,discrete_cross,10,-0.001672483297774946,,4282,,,False,close>sar: n=5972 mean=0.00476 hit=0.60181 | close<sar: n=4282 mean=0.00643 hit=0.59482
^NDX,equity,SAR_PRICE_CROSS,discrete_cross,20,-0.0008401223356547857,,4276,,,False,close>sar: n=5968 mean=0.01054 hit=0.63405 | close<sar: n=4276 mean=0.01138 hit=0.61974
^NDX,equity,RSI_14_THRESHOLD,discrete_threshold,1,0.007404916280322182,,172,,,False,oversold<30: n=172 mean=0.00796 hit=0.63953 | overbought>70: n=1059 mean=0.00056 hit=0.56752
^NDX,equity,RSI_14_THRESHOLD,discrete_threshold,5,0.013371375571352593,,172,,,False,oversold<30: n=172 mean=0.01582 hit=0.71512 | overbought>70: n=1059 mean=0.00245 hit=0.58451
^NDX,equity,RSI_14_THRESHOLD,discrete_threshold,10,0.014712982047053662,,172,,,False,oversold<30: n=172 mean=0.02176 hit=0.64535 | overbought>70: n=1059 mean=0.00705 hit=0.62984
^NDX,equity,RSI_14_THRESHOLD,discrete_threshold,20,0.005373149796171012,,172,,,False,oversold<30: n=172 mean=0.01895 hit=0.58721 | overbought>70: n=1056 mean=0.01357 hit=0.62784
^STOXX50E,equity,AD,continuous,1,0.015072786269953021,-0.6012620439078625,4822,0.29123118789315516,False,False,
^STOXX50E,equity,AD,continuous,5,0.027941876049008857,-0.3515158470503736,4818,0.293592284394135,False,False,
^STOXX50E,equity,AD,continuous,10,0.03320889523945729,-0.24653312118304832,4813,0.37139824760029927,False,False,
^STOXX50E,equity,AD,continuous,20,0.048291240547344474,-0.17198787287136785,4803,0.3466890576567626,False,False,
^STOXX50E,equity,ADOSC_3_10,continuous,1,-0.005839873824724446,-0.2993781147978985,4813,0.6631875801589586,False,False,
^STOXX50E,equity,ADOSC_3_10,continuous,5,-0.030029789038789806,-0.18336053996818638,4809,0.2082353644998418,False,False,
^STOXX50E,equity,ADOSC_3_10,continuous,10,-0.041443016339787093,-0.12962465358650538,4804,0.16936211969954795,False,False,
^STOXX50E,equity,ADOSC_3_10,continuous,20,-0.023087068119905057,-0.10939145330991244,4794,0.5246427321528879,False,False,
^STOXX50E,equity,ADXR_14,continuous,1,0.03251660290335606,0.1756035518742494,4782,0.01892936657005189,False,False,
^STOXX50E,equity,ADXR_14,continuous,5,0.06247510982915756,0.09436229227607182,4778,0.014971593167039585,True,False,
^STOXX50E,equity,ADXR_14,continuous,10,0.09366741526269251,0.06582772720809982,4773,0.007638470258765426,True,False,
^STOXX50E,equity,ADXR_14,continuous,20,0.08878773664960544,0.038509700964531324,4763,0.05437612560287096,False,False,
^STOXX50E,equity,ADX_14,continuous,1,0.041644384464350995,0.2199140619908894,4795,0.0026603282257382827,True,False,
^STOXX50E,equity,ADX_14,continuous,5,0.07986087118288222,0.11644506978836486,4791,0.0017755015824208664,True,False,
^STOXX50E,equity,ADX_14,continuous,10,0.10481976130842578,0.07373463442324178,4786,0.002451635972520738,True,False,
^STOXX50E,equity,ADX_14,continuous,20,0.09965614536398291,0.04341930596897694,4776,0.02708707061635775,False,False,
^STOXX50E,equity,APO_12_26,continuous,1,-0.024351404371688888,-0.5869081885102944,4797,0.09350147442130656,False,False,
^STOXX50E,equity,APO_12_26,continuous,5,-0.05851542581609142,-0.33310560380393556,4793,0.027110059305124955,False,False,
^STOXX50E,equity,APO_12_26,continuous,10,-0.06655636055328586,-0.24715645960136765,4788,0.0613893861307277,False,False,
^STOXX50E,equity,APO_12_26,continuous,20,-0.0777974167688056,-0.2051608328397275,4778,0.0882175526262959,False,False,
^STOXX50E,equity,AROONOSC_14,continuous,1,-0.04006527214709924,-0.5863879606554087,4808,0.0043205656439293414,True,False,
^STOXX50E,equity,AROONOSC_14,continuous,5,-0.07886951387763173,-0.3590406849773803,4804,0.0013013323524978082,True,False,
^STOXX50E,equity,AROONOSC_14,continuous,10,-0.08996925184191848,-0.25916148343850137,4799,0.0053706163002597215,True,False,
^STOXX50E,equity,AROONOSC_14,continuous,20,-0.0954602616136477,-0.2631556218325098,4789,0.011770341865604689,True,False,
^STOXX50E,equity,ATR_RATIO_14,continuous,1,0.02931073339632907,1.0240847327110911,4808,0.044026146878878805,False,False,
^STOXX50E,equity,ATR_RATIO_14,continuous,5,0.0770225882332178,0.6282826544301782,4804,0.0041197743478168306,True,False,
^STOXX50E,equity,ATR_RATIO_14,continuous,10,0.11418215015616097,0.4644617572077906,4799,0.0017508736577717965,True,False,
^STOXX50E,equity,ATR_RATIO_14,continuous,20,0.11691987304904032,0.28149319412597873,4789,0.0213363821511146,False,False,
^STOXX50E,equity,BBANDS_PCTB_20_2,continuous,1,-0.04164019135853461,-0.6628005553128712,4803,0.0030438766860975343,True,False,
^STOXX50E,equity,BBANDS_PCTB_20_2,continuous,5,-0.06569751314211025,-0.3668931381919477,4799,0.006509695687443909,True,False,
^STOXX50E,equity,BBANDS_PCTB_20_2,continuous,10,-0.07531692732878029,-0.2892729442420502,4794,0.015611302105263201,True,False,
^STOXX50E,equity,BBANDS_PCTB_20_2,continuous,20,-0.08843810558472776,-0.29290311729845653,4784,0.017584234912805148,True,False,
^STOXX50E,equity,CCI_20,continuous,1,-0.04359765497365849,-0.672102803100076,4803,0.0019836914747885766,True,False,
^STOXX50E,equity,CCI_20,continuous,5,-0.06865987466907487,-0.3632520370423254,4799,0.004878510707230064,True,False,
^STOXX50E,equity,CCI_20,continuous,10,-0.08008686656816702,-0.28644976734237376,4794,0.010986779558873939,True,False,
^STOXX50E,equity,CCI_20,continuous,20,-0.09462176958522873,-0.2967915839207718,4784,0.011608385230259527,True,False,
^STOXX50E,equity,CMO_14,continuous,1,-0.04603986926932423,-1.067496666841837,4808,0.0010781429274437147,True,False,
^STOXX50E,equity,CMO_14,continuous,5,-0.07741170909446908,-0.5875094760802659,4804,0.001732265239110253,True,False,
^STOXX50E,equity,CMO_14,continuous,10,-0.08815094606669102,-0.43349724527136135,4799,0.006959161621182161,True,False,
^STOXX50E,equity,CMO_14,continuous,20,-0.09418980225389173,-0.3777743601048273,4789,0.02501866599801666,False,False,
^STOXX50E,equity,DX_14,continuous,1,0.02101964953749756,0.09714096901395364,4808,0.14378926235176634,False,False,
^STOXX50E,equity,DX_14,continuous,5,0.04680069965289347,0.07367968726684744,4804,0.0515556196244416,False,False,
^STOXX50E,equity,DX_14,continuous,10,0.06609911218744871,0.06234244926968604,4799,0.020332430346998755,False,False,
^STOXX50E,equity,DX_14,continuous,20,0.06497977473514861,0.046350915759154135,4789,0.04561707700820027,False,False,
^STOXX50E,equity,MFI_14,continuous,1,-0.0009700403109322197,-0.4628625803499118,4808,0.9433664060325766,False,False,
^STOXX50E,equity,MFI_14,continuous,5,-0.005517751553738492,-0.23037123565058737,4804,0.828434721993858,False,False,
^STOXX50E,equity,MFI_14,continuous,10,-0.010113610413677069,-0.16576762528864367,4799,0.7737865120497548,False,False,
^STOXX50E,equity,MFI_14,continuous,20,0.0011126594191637172,-0.12330358858968608,4789,0.9816757054366801,False,False,
^STOXX50E,equity,MOM_10,continuous,1,-0.038628607889095334,-0.595034816212561,4812,0.008539064480143332,True,False,
^STOXX50E,equity,MOM_10,continuous,5,-0.049199735883362586,-0.32538002499192487,4808,0.0441209879508116,False,False,
^STOXX50E,equity,MOM_10,continuous,10,-0.05472382882548989,-0.24678554722920354,4803,0.07798779088381108,False,False,
^STOXX50E,equity,MOM_10,continuous,20,-0.06094162786414088,-0.252349201482753,4793,0.09125295120548288,False,False,
^STOXX50E,equity,NATR_14,continuous,1,0.02931073339632907,1.0240847327110911,4808,0.044026146878878805,False,False,
^STOXX50E,equity,NATR_14,continuous,5,0.0770225882332178,0.6282826544301782,4804,0.0041197743478168306,True,False,
^STOXX50E,equity,NATR_14,continuous,10,0.11418215015616097,0.4644617572077906,4799,0.0017508736577717965,True,False,
^STOXX50E,equity,NATR_14,continuous,20,0.11691987304904032,0.28149319412597873,4789,0.0213363821511146,False,False,
^STOXX50E,equity,OBV,continuous,1,0.013010982051036011,-0.6864112997146284,4822,0.35990833784791343,False,False,
^STOXX50E,equity,OBV,continuous,5,0.0248227457172973,-0.35994247235697496,4818,0.3483666836061887,False,False,
^STOXX50E,equity,OBV,continuous,10,0.02927414488274532,-0.2556371516789098,4813,0.42858264484177255,False,False,
^STOXX50E,equity,OBV,continuous,20,0.046228855163846054,-0.17781254420587625,4803,0.3661397810428979,False,False,
^STOXX50E,equity,PPO_12_26,continuous,1,-0.024699433649332293,-0.5833173538719607,4797,0.09429858888977505,False,False,
^STOXX50E,equity,PPO_12_26,continuous,5,-0.05515097286821376,-0.33228975891527457,4793,0.03928634937456613,False,False,
^STOXX50E,equity,PPO_12_26,continuous,10,-0.06250669460890564,-0.24735235609753414,4788,0.08247086613791692,False,False,
^STOXX50E,equity,PPO_12_26,continuous,20,-0.07362426057657416,-0.20368823086828972,4778,0.11504124998842676,False,False,
^STOXX50E,equity,ROC_10,continuous,1,-0.03682502307823354,-0.5939638583136745,4812,0.014008974141598239,True,False,
^STOXX50E,equity,ROC_10,continuous,5,-0.04700197818144346,-0.3237233859504668,4808,0.05799218988440866,False,False,
^STOXX50E,equity,ROC_10,continuous,10,-0.05196915304386631,-0.24490165395337107,4803,0.09938708543391755,False,False,
^STOXX50E,equity,ROC_10,continuous,20,-0.05597770339304526,-0.2507013366744686,4793,0.12412012572967876,False,False,
^STOXX50E,equity,RSI_14,continuous,1,-0.04603972956103827,-1.0674551781949662,4808,0.0010781806653427947,True,False,
^STOXX50E,equity,RSI_14,continuous,5,-0.07741171158390014,-0.5874856895817726,4804,0.0017322646200301087,True,False,
^STOXX50E,equity,RSI_14,continuous,10,-0.08815104470689161,-0.43349528770982615,4799,0.006959105329173952,True,False,
^STOXX50E,equity,RSI_14,continuous,20,-0.09418980815373551,-0.37777364210842196,4789,0.025018653354206534,False,False,
^STOXX50E,equity,STOCHF_K_14,continuous,1,-0.034592368662873296,-0.5858357986237669,4807,0.013453651187154634,True,False,
^STOXX50E,equity,STOCHF_K_14,continuous,5,-0.05128979759765734,-0.30424433456850697,4803,0.030565893709505153,False,False,
^STOXX50E,equity,STOCHF_K_14,continuous,10,-0.05520489731931367,-0.24451685982664076,4798,0.06494284342597555,False,False,
^STOXX50E,equity,STOCHF_K_14,continuous,20,-0.07289618138353376,-0.25609029262365074,4788,0.03801886042231821,False,False,
^STOXX50E,equity,STOCH_K_14,continuous,1,-0.030960854202889413,-0.5959865984249424,4805,0.02775948877845438,False,False,
^STOXX50E,equity,STOCH_K_14,continuous,5,-0.04830972004265279,-0.2992363118953289,4801,0.050019258212975384,False,False,
^STOXX50E,equity,STOCH_K_14,continuous,10,-0.05780682882101726,-0.2383344448828941,4796,0.07064164446425523,False,False,
^STOXX50E,equity,STOCH_K_14,continuous,20,-0.07716687698677609,-0.25254168738543464,4786,0.03974143731455885,False,False,
^STOXX50E,equity,ULTOSC,continuous,1,-0.02745227014068751,-0.4988996656493035,4794,0.05180849153312443,False,False,
^STOXX50E,equity,ULTOSC,continuous,5,-0.052472179982991494,-0.30044442762592316,4790,0.03159958584095562,False,False,
^STOXX50E,equity,ULTOSC,continuous,10,-0.05737390784471821,-0.21418131882419675,4785,0.06244989125741782,False,False,
^STOXX50E,equity,ULTOSC,continuous,20,-0.07020217655547661,-0.22046395122706658,4775,0.054217544511989436,False,False,
^STOXX50E,equity,WILLR_14,continuous,1,-0.03485421018616228,-0.5864132379067875,4809,0.012756740861971864,True,False,
^STOXX50E,equity,WILLR_14,continuous,5,-0.051453105308549615,-0.30445183077999977,4805,0.03000228018094913,False,False,
^STOXX50E,equity,WILLR_14,continuous,10,-0.05518020186755876,-0.2446092429016782,4800,0.06500507494511656,False,False,
^STOXX50E,equity,WILLR_14,continuous,20,-0.07276231188185815,-0.2559552537606823,4790,0.03834282187686654,False,False,
^STOXX50E,equity,EMA_50_200_CROSS,discrete_cross,1,-0.00014990860834789187,,1746,,,False,ema50>ema200: n=2877 mean=0.00004 hit=0.52346 | ema50<=ema200: n=1746 mean=0.00019 hit=0.51088
^STOXX50E,equity,EMA_50_200_CROSS,discrete_cross,5,-0.0011777417963169223,,1746,,,False,ema50>ema200: n=2873 mean=0.00010 hit=0.56074 | ema50<=ema200: n=1746 mean=0.00128 hit=0.55556
^STOXX50E,equity,EMA_50_200_CROSS,discrete_cross,10,-0.001808070401440258,,1746,,,False,ema50>ema200: n=2868 mean=0.00042 hit=0.55439 | ema50<=ema200: n=1746 mean=0.00222 hit=0.57446
^STOXX50E,equity,EMA_50_200_CROSS,discrete_cross,20,-0.0014051403777664776,,1746,,,False,ema50>ema200: n=2858 mean=0.00162 hit=0.57033 | ema50<=ema200: n=1746 mean=0.00302 hit=0.55842
^STOXX50E,equity,MACD_SIGNAL_CROSS,discrete_cross,1,-6.420609051509775e-05,,2393,,,False,macd>signal: n=2396 mean=0.00004 hit=0.51210 | macd<signal: n=2393 mean=0.00010 hit=0.52236
^STOXX50E,equity,MACD_SIGNAL_CROSS,discrete_cross,5,-0.0007466332040987672,,2391,,,False,macd>signal: n=2394 mean=-0.00002 hit=0.56307 | macd<signal: n=2391 mean=0.00072 hit=0.54747
^STOXX50E,equity,MACD_SIGNAL_CROSS,discrete_cross,10,-0.0016626470971420678,,2389,,,False,macd>signal: n=2389 mean=-0.00013 hit=0.56593 | macd<signal: n=2391 mean=0.00153 hit=0.54705
^STOXX50E,equity,MACD_SIGNAL_CROSS,discrete_cross,20,-0.0025501669487709494,,2381,,,False,macd>signal: n=2381 mean=0.00008 hit=0.55229 | macd<signal: n=2389 mean=0.00263 hit=0.56886
^STOXX50E,equity,SAR_PRICE_CROSS,discrete_cross,1,-0.0006125940157019942,,2085,,,False,close>sar: n=2736 mean=-0.00018 hit=0.50219 | close<sar: n=2085 mean=0.00043 hit=0.53813
^STOXX50E,equity,SAR_PRICE_CROSS,discrete_cross,5,-0.0010636058172443644,,2081,,,False,close>sar: n=2736 mean=-0.00006 hit=0.55190 | close<sar: n=2081 mean=0.00100 hit=0.56223
^STOXX50E,equity,SAR_PRICE_CROSS,discrete_cross,10,-0.0037700257936182815,,2081,,,False,close>sar: n=2731 mean=-0.00084 hit=0.55767 | close<sar: n=2081 mean=0.00293 hit=0.56079
^STOXX50E,equity,SAR_PRICE_CROSS,discrete_cross,20,-0.005729920994661892,,2081,,,False,close>sar: n=2721 mean=-0.00101 hit=0.54429 | close<sar: n=2081 mean=0.00472 hit=0.58626
^STOXX50E,equity,RSI_14_THRESHOLD,discrete_threshold,1,0.002623033234094009,,116,,,False,oversold<30: n=116 mean=0.00238 hit=0.57759 | overbought>70: n=247 mean=-0.00024 hit=0.49798
^STOXX50E,equity,RSI_14_THRESHOLD,discrete_threshold,5,0.0037640355295535995,,116,,,False,oversold<30: n=116 mean=0.00460 hit=0.62931 | overbought>70: n=247 mean=0.00084 hit=0.59514
^STOXX50E,equity,RSI_14_THRESHOLD,discrete_threshold,10,0.0020326263456261692,,116,,,False,oversold<30: n=116 mean=0.00384 hit=0.60345 | overbought>70: n=245 mean=0.00181 hit=0.58776
^STOXX50E,equity,RSI_14_THRESHOLD,discrete_threshold,20,0.021292448994366914,,116,,,False,oversold<30: n=116 mean=0.02394 hit=0.62931 | overbought>70: n=245 mean=0.00265 hit=0.55510
CHF=X,fx,AD,continuous,1,,,0,,False,False,skipped: volume indicator on volume-less series
CHF=X,fx,AD,continuous,5,,,0,,False,False,skipped: volume indicator on volume-less series
CHF=X,fx,AD,continuous,10,,,0,,False,False,skipped: volume indicator on volume-less series
CHF=X,fx,AD,continuous,20,,,0,,False,False,skipped: volume indicator on volume-less series
