asset,asset_class,indicator,slot,horizon,ic,ic_ir,n_obs,p_value,note,survives_fdr,cutoff
^N225,equity,MO-trix,momentum,20,0.04712031027065356,-0.14616873967658744,14645,0.1278900716323811,,False,2024-12-31
^N225,equity,MO-tsi,momentum,1,0.01990591104935227,-0.8054299558053933,14715,0.019221417819383777,,False,2024-12-31
^N225,equity,MO-tsi,momentum,5,0.025206976599356758,-0.45434077145817897,14711,0.1016977499316527,,False,2024-12-31
^N225,equity,MO-tsi,momentum,10,0.03664295846132767,-0.3416689911159663,14706,0.080089801092787,,False,2024-12-31
^N225,equity,MO-tsi,momentum,20,0.038526642286560144,-0.262848492721516,14696,0.1774416348953427,,False,2024-12-31
^N225,equity,MO-uo,momentum,1,0.01217938581411721,-0.4006808005901504,14724,0.12716107687248274,,False,2024-12-31
^N225,equity,MO-uo,momentum,5,0.006954546351611013,-0.2748942602082325,14720,0.6145441715136497,,False,2024-12-31
^N225,equity,MO-uo,momentum,10,0.02467934044173668,-0.20815379300713766,14715,0.16252130488120398,,False,2024-12-31
^N225,equity,MO-uo,momentum,20,0.027033981934525383,-0.21328631643646542,14705,0.20744959853079847,,False,2024-12-31
^N225,equity,MO-willr,momentum,1,0.017292525759956424,-0.333542595003923,14739,0.03126788151851687,,False,2024-12-31
^N225,equity,MO-willr,momentum,5,0.015208142307611732,-0.2590684741550156,14735,0.2697666553365211,,False,2024-12-31
^N225,equity,MO-willr,momentum,10,0.032626372352278984,-0.19834673449867096,14730,0.06498053711569185,,False,2024-12-31
^N225,equity,MO-willr,momentum,20,0.03207180741256562,-0.21737148550590255,14720,0.13637543052701195,,False,2024-12-31
^N225,equity,VO-massi,volatility,1,0.016565497157427007,0.10688915124215913,14712,0.06356216762990659,,False,2024-12-31
^N225,equity,VO-massi,volatility,5,0.03455422414536335,0.05497478145977144,14708,0.03051040648731442,,False,2024-12-31
^N225,equity,VO-massi,volatility,10,0.04538645697868234,0.033701877045122244,14703,0.033369436002469145,,False,2024-12-31
^N225,equity,VO-massi,volatility,20,0.06340623467529959,0.02660032152045902,14693,0.01639338031284752,,False,2024-12-31
^N225,equity,VO-natr,volatility,1,-0.007596107902179255,0.5076013623061549,14738,0.3649019552462395,,False,2024-12-31
^N225,equity,VO-natr,volatility,5,-0.015220732587496403,0.24402513352504857,14734,0.3205971524365214,,False,2024-12-31
^N225,equity,VO-natr,volatility,10,-0.03537321545117365,0.16526411788515738,14729,0.09627742628887417,,False,2024-12-31
^N225,equity,VO-natr,volatility,20,-0.04772962118785587,0.12205459629773308,14719,0.09960544297705558,,False,2024-12-31
^N225,equity,VO-rvi,volatility,1,0.006855344851155982,-0.46550000863615415,14726,0.4033844516464704,,False,2024-12-31
^N225,equity,VO-rvi,volatility,5,0.02160200570806186,-0.25700657912590025,14722,0.12495366734374143,,False,2024-12-31
^N225,equity,VO-rvi,volatility,10,0.03282876171000539,-0.19509189083638875,14717,0.07337197046193156,,False,2024-12-31
^N225,equity,VO-rvi,volatility,20,0.02667930496020855,-0.1969019600627428,14707,0.25879814793104716,,False,2024-12-31
^N225,equity,VO-ui,volatility,1,-0.010930743523556467,0.5683908702077106,14726,0.20107335710908047,,False,2024-12-31
^N225,equity,VO-ui,volatility,5,-0.01461243857430287,0.31837600218392503,14722,0.34140269622025143,,False,2024-12-31
^N225,equity,VO-ui,volatility,10,-0.024714966061744916,0.23070324802977682,14717,0.23327969480230604,,False,2024-12-31
^N225,equity,VO-ui,volatility,20,-0.021844608786620555,0.18367529521925757,14707,0.42968149609013573,,False,2024-12-31
^N225,equity,VO-ATR_RATIO,volatility,1,-0.007596107902179255,0.5076013623061549,14738,0.3649019552462395,,False,2024-12-31
^N225,equity,VO-ATR_RATIO,volatility,5,-0.015220732587496403,0.24402513352504857,14734,0.3205971524365214,,False,2024-12-31
^N225,equity,VO-ATR_RATIO,volatility,10,-0.03537321545117365,0.16526411788515738,14729,0.09627742628887417,,False,2024-12-31
^N225,equity,VO-ATR_RATIO,volatility,20,-0.04772962118785587,0.12205459629773308,14719,0.09960544297705558,,False,2024-12-31
^N225,equity,VO-KC_WIDTH,volatility,1,-0.006153325724063768,0.41691512698947597,14732,0.4623910784795644,,False,2024-12-31
^N225,equity,VO-KC_WIDTH,volatility,5,-0.013527251955389764,0.18874813550882227,14728,0.3766552029387792,,False,2024-12-31
^N225,equity,VO-KC_WIDTH,volatility,10,-0.03382591841932174,0.12492018341360432,14723,0.11075943262550514,,False,2024-12-31
^N225,equity,VO-KC_WIDTH,volatility,20,-0.04505015323523144,0.09541171113861041,14713,0.1189887565963614,,False,2024-12-31
^N225,equity,VO-DC_WIDTH,volatility,1,0.012756482957865845,0.1609649035016527,14733,0.1269966411864643,,False,2024-12-31
^N225,equity,VO-DC_WIDTH,volatility,5,0.028190201119803845,0.08928403520685677,14729,0.06034817387031579,,False,2024-12-31
^N225,equity,VO-DC_WIDTH,volatility,10,0.02220905169585107,0.06511622273648977,14724,0.27316131747813344,,False,2024-12-31
^N225,equity,VO-DC_WIDTH,volatility,20,0.014864949302957661,0.045150812948046175,14714,0.5733737169741417,,False,2024-12-31
^N225,equity,VO-ACCB_WIDTH,volatility,1,-0.01852559928179086,0.22192781087273275,14733,0.034035928266042605,,False,2024-12-31
^N225,equity,VO-ACCB_WIDTH,volatility,5,-0.033193921365148094,0.12496779889850097,14729,0.03726202860090522,,False,2024-12-31
^N225,equity,VO-ACCB_WIDTH,volatility,10,-0.05611934771857934,0.08368584249327274,14724,0.011037347486148296,,False,2024-12-31
^N225,equity,VO-ACCB_WIDTH,volatility,20,-0.07795825728799323,0.054815064749576516,14714,0.010225569392876764,,False,2024-12-31
^N225,equity,VO-BBP,volatility,1,0.020244768878005175,-0.062265269426608844,14748,0.011674054237935804,,False,2024-12-31
^N225,equity,VO-BBP,volatility,5,0.003636234707290989,-0.19194131423910216,14744,0.7495677441786324,,False,2024-12-31
^N225,equity,VO-BBP,volatility,10,0.010080472592097382,-0.19103671748620518,14739,0.43136604330710415,,False,2024-12-31
^N225,equity,VO-BBP,volatility,20,0.020440058103560213,-0.20746808088536353,14729,0.13708968164950427,,False,2024-12-31
^TWII,equity,VU-ad,volume,1,0.0011698567894274882,-0.9423953575147376,5396,0.9362330336723259,,False,2024-12-31
^TWII,equity,VU-ad,volume,5,0.023116383031529894,-0.4773275993028208,5392,0.4025004993322776,,False,2024-12-31
^TWII,equity,VU-ad,volume,10,0.027150936979525604,-0.3561408115907252,5387,0.4765456628296192,,False,2024-12-31
^TWII,equity,VU-ad,volume,20,0.041632654218428905,-0.2640762566252287,5377,0.4486883001504245,,False,2024-12-31
^TWII,equity,VU-adosc,volume,1,-0.031161577494832116,-0.4721221942434019,5387,0.02528246689458683,,False,2024-12-31
^TWII,equity,VU-adosc,volume,5,-0.03616116929252447,-0.20501769507229844,5383,0.1387067331078222,,False,2024-12-31
^TWII,equity,VU-adosc,volume,10,-0.03568215103019756,-0.14408510086161475,5378,0.24431394423499275,,False,2024-12-31
^TWII,equity,VU-adosc,volume,20,-0.07254783154841414,-0.15197360507291144,5368,0.04686180964381357,,False,2024-12-31
^TWII,equity,VU-cmf,volume,1,-0.02045809349208951,-0.4339702949500793,5377,0.12819403714715918,,False,2024-12-31
^TWII,equity,VU-cmf,volume,5,-0.03469139260076267,-0.2365391025476349,5373,0.14345454470360966,,False,2024-12-31
^TWII,equity,VU-cmf,volume,10,-0.06052770382623514,-0.17380149881373133,5368,0.05400364285474137,,False,2024-12-31
^TWII,equity,VU-cmf,volume,20,-0.10245725315395998,-0.16354723402441354,5358,0.011453711096307145,,False,2024-12-31
^TWII,equity,VU-efi,volume,1,0.017232779328651256,-0.5006580091062441,5384,0.22635256050384678,,False,2024-12-31
^TWII,equity,VU-efi,volume,5,-0.0039467834294794725,-0.3808504928192382,5380,0.8747909797553959,,False,2024-12-31
^TWII,equity,VU-efi,volume,10,-0.002069358650670695,-0.2949632284669951,5375,0.9479051312211575,,False,2024-12-31
^TWII,equity,VU-efi,volume,20,-0.005328306518913838,-0.28075763607397886,5365,0.8904834956859587,,False,2024-12-31
^TWII,equity,VU-eom,volume,1,0.00617401482279319,-0.47766040947442207,4149,0.6956697791348584,,False,2024-12-31
^TWII,equity,VU-eom,volume,5,-0.015206589142177963,-0.3493307092973066,4149,0.5812331892118238,,False,2024-12-31
^TWII,equity,VU-eom,volume,10,-0.02041239322900726,-0.26727103756391457,4149,0.5693179114609512,,False,2024-12-31
^TWII,equity,VU-eom,volume,20,-0.023533605783242744,-0.2496426801593464,4149,0.6095497609652564,,False,2024-12-31
^TWII,equity,VU-kvo,volume,1,0.0015201769061288666,-0.4573330125217325,5342,0.9146087638885992,,False,2024-12-31
^TWII,equity,VU-kvo,volume,5,-0.00123180028192046,-0.28594562062178425,5338,0.9611020061836285,,False,2024-12-31
^TWII,equity,VU-kvo,volume,10,0.0021903877363382016,-0.221380382962655,5333,0.9450934969443906,,False,2024-12-31
^TWII,equity,VU-kvo,volume,20,-0.002057351386052137,-0.1851849225823207,5323,0.9587277370500367,,False,2024-12-31
^TWII,equity,VU-mfi,volume,1,0.010498021595191342,-0.4046772907192524,5382,0.45065274534379063,,False,2024-12-31
^TWII,equity,VU-mfi,volume,5,0.01199390729699184,-0.265787829829669,5378,0.6232103143368595,,False,2024-12-31
^TWII,equity,VU-mfi,volume,10,0.013807689492118245,-0.20118689916726323,5373,0.664113195154494,,False,2024-12-31
^TWII,equity,VU-mfi,volume,20,0.01583771539632656,-0.18293455211782045,5363,0.6939505373456173,,False,2024-12-31
^TWII,equity,VU-nvi,volume,1,-0.027219335957699497,-0.37424396204856414,6744,0.030744079556598535,,False,2024-12-31
^TWII,equity,VU-nvi,volume,5,-0.0266188909436402,-0.1774919286713752,6740,0.2531939111589172,,False,2024-12-31
^TWII,equity,VU-nvi,volume,10,-0.041809476541647135,-0.12443125690109424,6735,0.19592235101598465,,False,2024-12-31
^TWII,equity,VU-nvi,volume,20,-0.0656518627789399,-0.10473710416456232,6725,0.14305189123267067,,False,2024-12-31
^TWII,equity,VU-obv,volume,1,-0.0026608971962769467,-1.162822056743266,5396,0.8514155318719596,,False,2024-12-31
^TWII,equity,VU-obv,volume,5,-0.005699812064040853,-0.6042061096067546,5392,0.8314005172420114,,False,2024-12-31
^TWII,equity,VU-obv,volume,10,-0.009395019087248479,-0.419619675400961,5387,0.7990991627045445,,False,2024-12-31
^TWII,equity,VU-obv,volume,20,0.004016101434020082,-0.2842615832701135,5377,0.9386627288863827,,False,2024-12-31
^TWII,equity,VU-pvi,volume,1,0.027411519861266217,0.06525896493178536,6744,0.017161728905580875,,False,2024-12-31
^TWII,equity,VU-pvi,volume,5,0.007405247557094593,-0.07413662209316718,6740,0.554265060810167,,False,2024-12-31
^TWII,equity,VU-pvi,volume,10,0.005941976445831484,-0.08254160028402363,6735,0.6524314643015015,,False,2024-12-31
^TWII,equity,VU-pvi,volume,20,0.021147418214406473,-0.06635425043484838,6725,0.10123232281986334,,False,2024-12-31
^TWII,equity,VU-pvo,volume,1,0.015254966962786129,0.006337812117187906,5363,0.28032331019687273,,False,2024-12-31
^TWII,equity,VU-pvo,volume,5,-0.006048875618056478,-0.05958129811325428,5359,0.8084951735267216,,False,2024-12-31
^TWII,equity,VU-pvo,volume,10,-0.018547836610424504,-0.058374002250086016,5354,0.5397635440075483,,False,2024-12-31
^TWII,equity,VU-pvo,volume,20,-0.010528527610691396,-0.05227511390765989,5344,0.7520016618477635,,False,2024-12-31
^TWII,equity,VU-pvt,volume,1,-0.010347864575647542,-1.3540687325392275,5396,0.466402238671212,,False,2024-12-31
^TWII,equity,VU-pvt,volume,5,-0.02601868419705923,-0.7988520555012173,5392,0.33135317723985724,,False,2024-12-31
^TWII,equity,VU-pvt,volume,10,-0.03847338868175296,-0.5862718886338085,5387,0.2917413631333077,,False,2024-12-31
^TWII,equity,VU-pvt,volume,20,-0.03533392557161101,-0.4384884954805812,5377,0.49299136501292595,,False,2024-12-31
^TWII,equity,VU-wb_tsv,volume,1,0.009511295440898083,-0.6089871025882664,5379,0.5134399407553232,,False,2024-12-31
^TWII,equity,VU-wb_tsv,volume,5,0.0015004426381729661,-0.41075172172556546,5375,0.9544501602803939,,False,2024-12-31
^TWII,equity,VU-wb_tsv,volume,10,-0.0025864058801768138,-0.3073689728847225,5370,0.9407377604533217,,False,2024-12-31
^TWII,equity,VU-wb_tsv,volume,20,-0.01966500196871952,-0.27092497150681594,5360,0.6598505270253596,,False,2024-12-31
^TWII,equity,TR-adx,trend,1,0.012636770167739462,0.05519888305476493,6717,0.33022099565011587,,False,2024-12-31
^TWII,equity,TR-adx,trend,5,0.03142372363441883,0.04961477735590206,6713,0.18975275431421568,,False,2024-12-31
^TWII,equity,TR-adx,trend,10,0.036387927804052686,0.038555103624875,6708,0.25626886253092174,,False,2024-12-31
^TWII,equity,TR-adx,trend,20,0.011490361704234571,0.00528599616952959,6698,0.7814440922766298,,False,2024-12-31
^TWII,equity,TR-aroon,trend,1,0.015411617858317031,-0.37295670345320076,6730,0.216674215690557,,False,2024-12-31
^TWII,equity,TR-aroon,trend,5,0.013034171839090041,-0.27684855994745783,6726,0.5460913374422848,,False,2024-12-31
^TWII,equity,TR-aroon,trend,10,0.014298264270690917,-0.21307290825636702,6721,0.6130882540025361,,False,2024-12-31
^TWII,equity,TR-aroon,trend,20,0.011942507200640813,-0.20064804761592944,6711,0.7332323959400345,,False,2024-12-31
^TWII,equity,TR-chop,trend,1,-0.018717814384277283,-0.08185629968142069,6730,0.12718088315414622,,False,2024-12-31
^TWII,equity,TR-chop,trend,5,-0.039564026883454305,-0.05770685220074863,6726,0.06739054789065828,,False,2024-12-31
^TWII,equity,TR-chop,trend,10,-0.06264853987289684,-0.053997780264740225,6721,0.018300374395287033,,False,2024-12-31
^TWII,equity,TR-chop,trend,20,-0.043446551329922076,-0.01936188264734577,6711,0.14266391941670464,,False,2024-12-31
^TWII,equity,TR-dpo,trend,1,0.02733934794156219,-0.751673177129464,6714,0.03722794410038575,,False,2024-12-31
^TWII,equity,TR-dpo,trend,5,0.027157131463282993,-0.48250015866706236,6710,0.2534976818018244,,False,2024-12-31
^TWII,equity,TR-dpo,trend,10,0.026085048375561904,-0.37279030041262484,6705,0.4125592041745523,,False,2024-12-31
^TWII,equity,TR-dpo,trend,20,0.02392181763827388,-0.29780494555718234,6695,0.5724370554667815,,False,2024-12-31
^TWII,equity,TR-qstick,trend,1,0.003465979906836079,-0.301617835607883,6735,0.7851012460615688,,False,2024-12-31
^TWII,equity,TR-qstick,trend,5,0.008279795644065198,-0.18561879247143154,6731,0.7086042966125947,,False,2024-12-31
^TWII,equity,TR-qstick,trend,10,0.009845095216930116,-0.16388641377759694,6726,0.7260055795026701,,False,2024-12-31
^TWII,equity,TR-qstick,trend,20,0.0063480954693243144,-0.16240380969472387,6716,0.8529209360031256,,False,2024-12-31
^TWII,equity,TR-trendflex,trend,1,0.012754243318906585,-0.4971454824715305,6724,0.29985937988189326,,False,2024-12-31
^TWII,equity,TR-trendflex,trend,5,0.02003701155348756,-0.28160300789507653,6720,0.36957787335504044,,False,2024-12-31
^TWII,equity,TR-trendflex,trend,10,0.024908875687741937,-0.21976828816240118,6715,0.40169576523689665,,False,2024-12-31
^TWII,equity,TR-trendflex,trend,20,0.01273123002693075,-0.21198518235961253,6705,0.739577631735652,,False,2024-12-31
^TWII,equity,TR-vhf,trend,1,0.029575531685590958,0.06486510039765107,6716,0.019369132041488567,,False,2024-12-31
^TWII,equity,TR-vhf,trend,5,0.055825190759917154,0.031949145923243126,6712,0.014315449083943797,,False,2024-12-31
^TWII,equity,TR-vhf,trend,10,0.07102296030769759,0.0017107791493091887,6707,0.018497470475856526,,False,2024-12-31
^TWII,equity,TR-vhf,trend,20,0.06771725280232091,-0.0024024167111238023,6697,0.07878685703008183,,False,2024-12-31
^TWII,equity,TR-vortex,trend,1,0.02498181411836364,-0.3761390046927134,6730,0.04409027796375364,,False,2024-12-31
^TWII,equity,TR-vortex,trend,5,0.027403224749769976,-0.26974728761477285,6726,0.20962788393967136,,False,2024-12-31
^TWII,equity,TR-vortex,trend,10,0.029919109445569084,-0.22210679172503148,6721,0.30274023711999964,,False,2024-12-31
^TWII,equity,TR-vortex,trend,20,0.023290064756322993,-0.21893767201926428,6711,0.5284160212241922,,False,2024-12-31
^TWII,equity,MO-ao,momentum,1,0.01927609316445004,-0.7450708646486623,6711,0.1439611530519649,,False,2024-12-31
^TWII,equity,MO-ao,momentum,5,0.02209839689772871,-0.444422501158561,6707,0.3593622936624441,,False,2024-12-31
^TWII,equity,MO-ao,momentum,10,0.0178763681815861,-0.34307428714386085,6702,0.578086711808447,,False,2024-12-31
^TWII,equity,MO-ao,momentum,20,0.017066671624245734,-0.27708999114038574,6692,0.6889365985221931,,False,2024-12-31
^TWII,equity,MO-apo,momentum,1,0.023000089766416112,-0.577210410145753,6719,0.080536228483862,,False,2024-12-31
^TWII,equity,MO-apo,momentum,5,0.021377487147035423,-0.31452623293495857,6715,0.37704357253048415,,False,2024-12-31
^TWII,equity,MO-apo,momentum,10,0.010777193123489882,-0.24247403419996164,6710,0.7368685685414071,,False,2024-12-31
^TWII,equity,MO-apo,momentum,20,0.0074933706280545884,-0.20331298250305266,6700,0.8578250223222278,,False,2024-12-31
^TWII,equity,MO-bias,momentum,1,0.03518209285801157,-0.6256555483326329,6719,0.0074708440689144,,False,2024-12-31
^TWII,equity,MO-bias,momentum,5,0.034108549187310364,-0.4118661197479999,6715,0.14910514976308095,,False,2024-12-31
^TWII,equity,MO-bias,momentum,10,0.04035364855079375,-0.3264062306879551,6710,0.19616834091794966,,False,2024-12-31
^TWII,equity,MO-bias,momentum,20,0.03279643235283627,-0.2809058343817657,6700,0.4272146810712203,,False,2024-12-31
^TWII,equity,MO-bop,momentum,1,0.012331933604560218,-0.0054081120606121495,6744,0.30847153203674016,,False,2024-12-31
^TWII,equity,MO-bop,momentum,5,0.00853638453963388,-0.09829404028269477,6740,0.46976684489838516,,False,2024-12-31
^TWII,equity,MO-bop,momentum,10,0.00830290202898953,-0.13280503887856251,6735,0.4772985849068504,,False,2024-12-31
^TWII,equity,MO-bop,momentum,20,0.009605205655028082,-0.14772452774619763,6725,0.44889606272082183,,False,2024-12-31
^TWII,equity,MO-brar,momentum,1,0.010858316776637697,-0.386288996553723,6719,0.3841802732664241,,False,2024-12-31
^TWII,equity,MO-brar,momentum,5,0.01794456538316099,-0.229696253716998,6715,0.42574435398236965,,False,2024-12-31
^TWII,equity,MO-brar,momentum,10,0.02439481834482486,-0.16605445116362658,6710,0.4218518396607772,,False,2024-12-31
^TWII,equity,MO-brar,momentum,20,0.03718743079818926,-0.11645501410612961,6700,0.37422523711748534,,False,2024-12-31
^TWII,equity,MO-cci,momentum,1,0.030501289607535634,-0.2323238601272025,6731,0.012231417707550242,,False,2024-12-31
^TWII,equity,MO-cci,momentum,5,0.010286793903890786,-0.24150384390030183,6727,0.623857380240191,,False,2024-12-31
^TWII,equity,MO-cci,momentum,10,0.018095380759810965,-0.21466092946443377,6722,0.4903727178176194,,False,2024-12-31
^TWII,equity,MO-cci,momentum,20,0.023581254150244528,-0.2168041757042454,6712,0.4456960521653798,,False,2024-12-31
^TWII,equity,MO-cfo,momentum,1,0.042211260064728175,0.32948742762958283,6736,0.0010893082703389981,,True,2024-12-31
^TWII,equity,MO-cfo,momentum,5,0.0069333830673750565,0.0730172203932548,6732,0.7047352412225304,,False,2024-12-31
^TWII,equity,MO-cfo,momentum,10,-0.007905900445374266,0.06278537499560483,6727,0.662289769153525,,False,2024-12-31
^TWII,equity,MO-cfo,momentum,20,0.00619085037124299,0.10781108308874512,6717,0.7184521030403556,,False,2024-12-31
^TWII,equity,MO-cg,momentum,1,-0.008102758798869786,0.3850545420322801,6735,0.5340435816929463,,False,2024-12-31
^TWII,equity,MO-cg,momentum,5,-0.010618142665764505,0.22792649154753708,6731,0.640282434680694,,False,2024-12-31
^TWII,equity,MO-cg,momentum,10,-0.027355162480682958,0.20740834206592396,6726,0.32805907080470165,,False,2024-12-31
^TWII,equity,MO-cg,momentum,20,-0.021191718343239876,0.21904065786187646,6716,0.5213845754190092,,False,2024-12-31
^TWII,equity,MO-cmo,momentum,1,0.029350023767793887,-0.6276808154882061,6730,0.01952466526200486,,False,2024-12-31
^TWII,equity,MO-cmo,momentum,5,0.026375891741646763,-0.44567906157876347,6726,0.2384787732748307,,False,2024-12-31
^TWII,equity,MO-cmo,momentum,10,0.02836399864671595,-0.35111756382483894,6721,0.3381044527854443,,False,2024-12-31
^TWII,equity,MO-cmo,momentum,20,0.02460947633761244,-0.3112850122284297,6711,0.529367835061467,,False,2024-12-31
^TWII,equity,MO-coppock,momentum,1,0.022707780787343472,-0.5508692718412136,6721,0.08752399414766208,,False,2024-12-31
^TWII,equity,MO-coppock,momentum,5,0.029722700795803317,-0.32556705058082647,6717,0.2184223682734261,,False,2024-12-31
^TWII,equity,MO-coppock,momentum,10,0.028705664140592363,-0.245042631514693,6712,0.37212283261936463,,False,2024-12-31
^TWII,equity,MO-coppock,momentum,20,0.019139045869083295,-0.22775645017989607,6702,0.6442422463569187,,False,2024-12-31
^TWII,equity,MO-crsi,momentum,1,0.032410483577349235,-0.0027716598337087553,6644,0.007721301942518913,,False,2024-12-31
^TWII,equity,MO-crsi,momentum,5,0.023104104262065855,-0.13203098268259877,6640,0.11139979999772072,,False,2024-12-31
^TWII,equity,MO-crsi,momentum,10,0.02331604920554229,-0.16029721055601884,6635,0.14615943224381536,,False,2024-12-31
^TWII,equity,MO-crsi,momentum,20,0.022844617713581972,-0.19292452523178866,6625,0.17236339568759051,,False,2024-12-31
^TWII,equity,MO-cti,momentum,1,0.007660235144133335,-0.43072874255663096,6733,0.5365077828404881,,False,2024-12-31
^TWII,equity,MO-cti,momentum,5,0.010937621781781716,-0.2363650920662668,6729,0.6169476305130068,,False,2024-12-31
^TWII,equity,MO-cti,momentum,10,0.02586588131467371,-0.20741716658146292,6724,0.34938947317661273,,False,2024-12-31
^TWII,equity,MO-cti,momentum,20,0.01951788042230485,-0.2103614988542464,6714,0.5601177937523061,,False,2024-12-31
^TWII,equity,MO-er,momentum,1,0.018949006042699456,0.016988253428801996,6734,0.11869929736715583,,False,2024-12-31
^TWII,equity,MO-er,momentum,5,0.02215943392390947,0.0001433200123948958,6730,0.23949935442047476,,False,2024-12-31
^TWII,equity,MO-er,momentum,10,0.048561299559533935,0.014591681277337917,6725,0.028610900480049127,,False,2024-12-31
^TWII,equity,MO-er,momentum,20,0.050055434371564685,3.5831421906385936e-05,6715,0.037096054768918925,,False,2024-12-31
^TWII,equity,MO-eri,momentum,1,0.039670006440723334,-0.30524552397089244,6732,0.0018426044598552327,,True,2024-12-31
^TWII,equity,MO-eri,momentum,5,0.028923970899510265,-0.31144729080193856,6728,0.1928267388337246,,False,2024-12-31
^TWII,equity,MO-eri,momentum,10,0.03198618894747997,-0.27400074640533617,6723,0.2563906198334541,,False,2024-12-31
^TWII,equity,MO-eri,momentum,20,0.019678378290307382,-0.2770412686426951,6713,0.5817203124648125,,False,2024-12-31
^TWII,equity,MO-fisher,momentum,1,0.008048359307951402,-0.49577983863383374,6736,0.5171329172768271,,False,2024-12-31
^TWII,equity,MO-fisher,momentum,5,0.010359400714641328,-0.2801612723033948,6732,0.636015765075214,,False,2024-12-31
^TWII,equity,MO-fisher,momentum,10,0.02235997585871196,-0.22889652384058545,6727,0.42935946969898686,,False,2024-12-31
^TWII,equity,MO-fisher,momentum,20,0.013082423739042054,-0.22085568749081422,6717,0.710750397985557,,False,2024-12-31
^TWII,equity,MO-inertia,momentum,1,0.015503556821934848,-0.5324094159639297,6699,0.21417455642782257,,False,2024-12-31
^TWII,equity,MO-inertia,momentum,5,0.02387420422541878,-0.2475627846374957,6695,0.2949113671917113,,False,2024-12-31
^TWII,equity,MO-inertia,momentum,10,0.018328271316955896,-0.18347009791480445,6690,0.5503702371774748,,False,2024-12-31
^TWII,equity,MO-inertia,momentum,20,0.009478409326989606,-0.15824387094754241,6680,0.8149636741651893,,False,2024-12-31
^TWII,equity,MO-kst,momentum,1,0.02308681074121043,-0.7927298482815291,6700,0.090185329593813,,False,2024-12-31
^TWII,equity,MO-kst,momentum,5,0.019476498173163725,-0.4464564021197579,6696,0.43446980382037526,,False,2024-12-31
^TWII,equity,MO-kst,momentum,10,0.007565890419626141,-0.315817875989046,6691,0.8212636380001322,,False,2024-12-31
^TWII,equity,MO-kst,momentum,20,0.025637801996198,-0.23245082240945994,6681,0.5706543828980926,,False,2024-12-31
^TWII,equity,MO-macd,momentum,1,0.012781832218166707,-0.3094843778158131,6711,0.3137615048650474,,False,2024-12-31
^TWII,equity,MO-macd,momentum,5,0.01604356333085965,-0.17056335876005826,6707,0.48312367420879343,,False,2024-12-31
^TWII,equity,MO-macd,momentum,10,0.024655330084316647,-0.12768673976106018,6702,0.3983714424403262,,False,2024-12-31
^TWII,equity,MO-macd,momentum,20,0.0062500053623461595,-0.12891417339638603,6692,0.8587498253450501,,False,2024-12-31
^TWII,equity,MO-mom,momentum,1,0.022567200872146486,-0.3658776507450243,6734,0.07409254798705228,,False,2024-12-31
^TWII,equity,MO-mom,momentum,5,0.02294176134584495,-0.2571522364892147,6730,0.29849354357121904,,False,2024-12-31
^TWII,equity,MO-mom,momentum,10,0.031128509589575776,-0.22776503701399686,6725,0.26706966032649526,,False,2024-12-31
^TWII,equity,MO-mom,momentum,20,0.02395656150425698,-0.23280224539487987,6715,0.4773757518485774,,False,2024-12-31
^TWII,equity,MO-pgo,momentum,1,0.028835818308447846,-0.3595070201879249,6717,0.01727089796089051,,False,2024-12-31
^TWII,equity,MO-pgo,momentum,5,0.02738279750374247,-0.26960010807456336,6713,0.1944322234978354,,False,2024-12-31
^TWII,equity,MO-pgo,momentum,10,0.03640044830320399,-0.22707037079378597,6708,0.1796295740510626,,False,2024-12-31
^TWII,equity,MO-pgo,momentum,20,0.0290845495596919,-0.23282085662597576,6698,0.3790070220528923,,False,2024-12-31
^TWII,equity,MO-ppo,momentum,1,0.005610873082762145,-0.16113307651143485,6711,0.6701173571255973,,False,2024-12-31
^TWII,equity,MO-ppo,momentum,5,0.018830832608269277,-0.07190092394210544,6707,0.43041047196199844,,False,2024-12-31
^TWII,equity,MO-ppo,momentum,10,0.023873515285363297,-0.054088214326573555,6702,0.4265986388176557,,False,2024-12-31
^TWII,equity,MO-ppo,momentum,20,0.005676881688944624,-0.06769725683206942,6692,0.8695824108607461,,False,2024-12-31
^TWII,equity,MO-psl,momentum,1,0.02025094938879578,-0.35877660888584834,6733,0.0978144891289038,,False,2024-12-31
^TWII,equity,MO-psl,momentum,5,0.027715439288082278,-0.22039032660242114,6729,0.20374206739769585,,False,2024-12-31
^TWII,equity,MO-psl,momentum,10,0.030199053941146834,-0.1872586855915483,6724,0.2898028158699434,,False,2024-12-31
^TWII,equity,MO-psl,momentum,20,0.016556794749419183,-0.1747981212836482,6714,0.6543604446696494,,False,2024-12-31
^TWII,equity,MO-qqe,momentum,1,0.015028446930603644,-0.6313323322177267,6673,0.24842571395923418,,False,2024-12-31
^TWII,equity,MO-qqe,momentum,5,0.015368307266390258,-0.3545055983335086,6669,0.5228609962749633,,False,2024-12-31
^TWII,equity,MO-qqe,momentum,10,0.009709779362877882,-0.26916747306385586,6664,0.7632547644495652,,False,2024-12-31
^TWII,equity,MO-qqe,momentum,20,0.016022865270253105,-0.21737939404599635,6654,0.7111388297824792,,False,2024-12-31
^TWII,equity,MO-roc,momentum,1,0.023857042624703347,-0.3572568380883616,6734,0.06563385658599424,,False,2024-12-31
^TWII,equity,MO-roc,momentum,5,0.025479966735649427,-0.2546926654934438,6730,0.2598839966249441,,False,2024-12-31
