asset,asset_class,cutoff,volume_ind,trend_ind,momentum_ind,volatility_ind,n_slots,horizon,comp_ic,comp_p,comp_ic_ir,redundancy,traded_sign,is_winner,fdr_fallback_slots
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-ao,VO-DC_WIDTH,4,1,0.0451456847630083,5.301376850341067e-06,0.7224824819305068,0.3706448191603469,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-ao,VO-DC_WIDTH,4,5,0.0807300390888492,4.28027891018008e-06,0.3919298703855297,0.3706448191603469,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-ao,VO-DC_WIDTH,4,10,0.1001957646030448,1.948064699948467e-05,0.3066977101437388,0.3706448191603469,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-ao,VO-DC_WIDTH,4,20,0.1477310082445865,1.3418312620532143e-06,0.2616906955066343,0.3706448191603469,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-ui,4,1,0.0334942660658117,0.0006964006713249,0.7599662290682577,0.6892272431169882,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-ui,4,5,0.0593337295200587,0.0007238692400474,0.3998710355533513,0.6892272431169882,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-ui,4,10,0.0729586421863849,0.001877915006824,0.3133087223527221,0.6892272431169882,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-ui,4,20,0.1237308425519569,6.634050524766154e-05,0.2687723853598815,0.6892272431169882,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-rvi,4,1,0.0310845841539504,0.0014932677427198,0.6724881377050064,0.6966719036285358,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-rvi,4,5,0.0521671926422989,0.0023615466403979,0.3432620907044135,0.6966719036285358,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-rvi,4,10,0.0575391996326068,0.0098368565033849,0.2756071914762888,0.6966719036285358,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-rvi,4,20,0.1039332492150349,0.0003225712569334,0.2532201104015835,0.6966719036285358,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-massi,4,1,0.0341367837704187,0.0005336410521434,0.7009444268565055,0.5206916375193339,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-massi,4,5,0.0629237088114199,0.000314530377053,0.3523152297043575,0.5206916375193339,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-massi,4,10,0.0797570567129737,0.0005912308093088,0.2752964550545034,0.5206916375193339,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-massi,4,20,0.1317430399628721,1.014950834594511e-05,0.2425431232748613,0.5206916375193339,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-DC_WIDTH,4,1,0.0441153393368824,7.607591002789234e-06,0.7379365904753175,0.4132200943364907,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-DC_WIDTH,4,5,0.08377122867221,1.5271227975108756e-06,0.4092262793343383,0.4132200943364907,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-DC_WIDTH,4,10,0.101271709318458,1.1220667866301472e-05,0.3228465804962306,0.4132200943364907,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-trendflex,MO-rsi,VO-DC_WIDTH,4,20,0.1488369665587524,6.447363841846128e-07,0.2858584553258051,0.4132200943364907,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-ui,4,1,0.0345594723498372,0.0004798144531158,0.7987075361889795,0.6466258102950162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-ui,4,5,0.0646591773649317,0.0002437467212318,0.4193813810242004,0.6466258102950162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-ui,4,10,0.0786263199836452,0.0009148094665882,0.3217331914296447,0.6466258102950162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-ui,4,20,0.1284673863804324,4.061439463003097e-05,0.2709162497946398,0.6466258102950162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-rvi,4,1,0.0330927603823609,0.0007519069568211,0.7394313796074848,0.6055441578189362,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-rvi,4,5,0.0579622849702003,0.0007510716552815,0.3843930240778649,0.6055441578189362,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-rvi,4,10,0.0638717235640354,0.004766936352955,0.3012541002715593,0.6055441578189362,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-rvi,4,20,0.1107370551095813,0.0001874650279568,0.2654845481359836,0.6055441578189362,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-massi,4,1,0.0350557859989066,0.0003853695885798,0.7250553886067655,0.4730506811236576,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-massi,4,5,0.0681424492794537,9.705314625447108e-05,0.3796951266747101,0.4730506811236576,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-massi,4,10,0.0859991655153716,0.0002452155155969,0.2913604219089424,0.4730506811236576,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-massi,4,20,0.1371471064272902,5.799648864412351e-06,0.2500880215376756,0.4730506811236576,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-DC_WIDTH,4,1,0.0462539948015615,2.885293770426375e-06,0.7853132948301392,0.37896443519121,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-DC_WIDTH,4,5,0.0915940408337438,1.678451449204826e-07,0.4521741593750901,0.37896443519121,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-DC_WIDTH,4,10,0.1099428507324068,2.6248395104724845e-06,0.3447399832716655,0.37896443519121,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-tsi,VO-DC_WIDTH,4,20,0.1573579792289488,2.800122503539431e-07,0.2941371776119499,0.37896443519121,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-ui,4,1,0.0333112079067166,0.0007358466940299,0.7436680601128587,0.6950854361026165,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-ui,4,5,0.0593374752651111,0.0006995036371283,0.383025455929703,0.6950854361026165,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-ui,4,10,0.0705672275171698,0.0024829644369359,0.2974046047613086,0.6950854361026165,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-ui,4,20,0.1211955706747048,7.727318599305425e-05,0.261203063593129,0.6950854361026165,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-rvi,4,1,0.0309417441101822,0.0015417204645843,0.6695243129200932,0.7008281387982908,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-rvi,4,5,0.0516255382544241,0.0025180992135086,0.3392422395633829,0.7008281387982908,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-rvi,4,10,0.0536737166605507,0.0155275116115937,0.2653999480705227,0.7008281387982908,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-rvi,4,20,0.0990527229834331,0.000551504659465,0.2446277455278356,0.7008281387982908,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-massi,4,1,0.0333683987510475,0.0007024921948957,0.6784529081117106,0.5307751104197175,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-massi,4,5,0.0610339972202607,0.000449846975643,0.3399741228597505,0.5307751104197175,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-massi,4,10,0.0748847036750827,0.0011902198588547,0.2636313096959156,0.5307751104197175,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-massi,4,20,0.1258049305639089,2.0899050625028764e-05,0.2366244713970742,0.5307751104197175,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-DC_WIDTH,4,1,0.0437572993022915,8.536928305136251e-06,0.7076280562979052,0.4223601366609942,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-DC_WIDTH,4,5,0.0834121379671287,1.4955261933220535e-06,0.3911502397059692,0.4223601366609942,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-DC_WIDTH,4,10,0.0978222223686591,1.9801514975805e-05,0.3056529871225661,0.4223601366609942,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-smi,VO-DC_WIDTH,4,20,0.1462341896970034,8.369690084205086e-07,0.2753172663666114,0.4223601366609942,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-ui,4,1,0.0329074848676221,0.0009574249824468,0.8082738226338569,0.5685168830891177,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-ui,4,5,0.0631806420671858,0.0003548242820047,0.429616466742989,0.5685168830891177,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-ui,4,10,0.0787483695273478,0.0009917349938823,0.3277289322954673,0.5685168830891177,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-ui,4,20,0.1293292085772525,4.32603424107796e-05,0.2674591955680054,0.5685168830891177,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-rvi,4,1,0.0324873827893263,0.0010324573268893,0.7723776159163085,0.508253624496338,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-rvi,4,5,0.0577013538796152,0.0008236304720415,0.4087604170428116,0.508253624496338,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-rvi,4,10,0.0661449520586195,0.0038679741526683,0.3191500172819159,0.508253624496338,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-rvi,4,20,0.1151095070403354,0.0001436602408167,0.2716663554145004,0.508253624496338,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-massi,4,1,0.0335731455543906,0.0007534318715749,0.7366979292038254,0.4095581141427291,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-massi,4,5,0.0677092212064929,0.0001196075555524,0.3897823345373913,0.4095581141427291,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-massi,4,10,0.0873531472449095,0.0002326286253664,0.2942704251305585,0.4095581141427291,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-massi,4,20,0.1387245545632378,6.160539277925909e-06,0.246722706925426,0.4095581141427291,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-DC_WIDTH,4,1,0.046084263368525,3.725931552126309e-06,0.8096862231320112,0.3106500932032845,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-DC_WIDTH,4,5,0.0936692485564688,9.646221063159417e-08,0.4796637296586334,0.3106500932032845,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-DC_WIDTH,4,10,0.1133718188202054,1.3769689765037995e-06,0.3598289087127932,0.3106500932032845,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-kst,VO-DC_WIDTH,4,20,0.1601726665395896,1.9268076896208864e-07,0.2949234811582767,0.3106500932032845,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-ui,4,1,0.0325688697059514,0.0010435999103557,0.7528525698838011,0.6492747421705389,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-ui,4,5,0.057250776479574,0.0011461953734588,0.3928646514544783,0.6492747421705389,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-ui,4,10,0.0702079246671027,0.0029653019662469,0.302318934935404,0.6492747421705389,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-ui,4,20,0.1209063961971383,0.0001040924482455,0.257685601353555,0.6492747421705389,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-rvi,4,1,0.0306493540496508,0.0018716894481827,0.7172779714650571,0.615858633411897,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-rvi,4,5,0.0496950487349755,0.003983701556106,0.3586649813300563,0.615858633411897,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-rvi,4,10,0.0555258064178582,0.0142875680923996,0.2825716553869637,0.615858633411897,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-rvi,4,20,0.1027420814865836,0.0005491520879871,0.2514081923155204,0.615858633411897,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-massi,4,1,0.0328386096645874,0.0009436386612058,0.6931028123734533,0.4879804977865808,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-massi,4,5,0.0593790422400788,0.0007274342093464,0.3498297494611592,0.4879804977865808,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-massi,4,10,0.0756979242671817,0.0012727834869094,0.2689473752769554,0.4879804977865808,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-massi,4,20,0.1264819177358322,2.9617673801823552e-05,0.2330346482968785,0.4879804977865808,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-DC_WIDTH,4,1,0.0451163726728372,5.078845729982058e-06,0.7364056897297072,0.3682395168754158,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-DC_WIDTH,4,5,0.0844206168417357,1.2840164979549792e-06,0.4118642687635865,0.3682395168754158,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-DC_WIDTH,4,10,0.1010893357020309,1.3339581420708944e-05,0.3172355413088362,0.3682395168754158,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-ao,VO-DC_WIDTH,4,20,0.1490735281169531,8.197136142284439e-07,0.2756115262239273,0.3682395168754158,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-ui,4,1,0.0332056491643907,0.000764142228161,0.746936759260917,0.6913999019694366,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-ui,4,5,0.06090764910074,0.0004668384368419,0.3955063241657273,0.6913999019694366,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-ui,4,10,0.0710299755373804,0.002150241743257,0.3100665614375573,0.6913999019694366,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-ui,4,20,0.1207728786675102,7.386035287292026e-05,0.273646303612054,0.6913999019694366,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-rvi,4,1,0.0303864105370649,0.0018553240579329,0.6456403466086381,0.7234854960763056,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-rvi,4,5,0.0527493144978842,0.0017805007953628,0.3372873847801999,0.7234854960763056,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-rvi,4,10,0.0531483754014973,0.0147647710566981,0.2686859077913547,0.7234854960763056,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-rvi,4,20,0.0967540015635009,0.0005673487101361,0.251386772621044,0.7234854960763056,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-massi,4,1,0.03317762173637,0.0007482695630999,0.6788812957946547,0.5315915164816034,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-massi,4,5,0.0626461405995069,0.0002816603220916,0.350229730054981,0.5315915164816034,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-massi,4,10,0.0751668815186803,0.0009970675951785,0.2741186020799507,0.5315915164816034,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-massi,4,20,0.1253271399431115,1.797787118333438e-05,0.2468221489451003,0.5315915164816034,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-DC_WIDTH,4,1,0.0425718875540357,1.5015958440089905e-05,0.6924532978164786,0.432939437606097,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-DC_WIDTH,4,5,0.0839429397639986,1.0307754566550915e-06,0.4014613426935717,0.432939437606097,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-DC_WIDTH,4,10,0.0971409847843353,1.7166863646122897e-05,0.3162843097190387,0.432939437606097,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-vortex,MO-rsi,VO-DC_WIDTH,4,20,0.1440555244462359,8.028414257245827e-07,0.288102634271858,0.432939437606097,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-ui,4,1,0.0359669100102877,0.0002816936762614,0.800750062134308,0.6115636863223948,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-ui,4,5,0.0630402088089617,0.0003503445818945,0.4204756432516269,0.6115636863223948,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-ui,4,10,0.077350818883524,0.0011123190530429,0.3237549511806237,0.6115636863223948,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-ui,4,20,0.1268401299413737,4.940902238020112e-05,0.2662638186277722,0.6115636863223948,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-rvi,4,1,0.0354231419408399,0.0003081914856772,0.7612795162545728,0.5654661782152242,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-rvi,4,5,0.0571141283972652,0.0009418857652386,0.3915690132408993,0.5654661782152242,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-rvi,4,10,0.0635337430418722,0.0051907731021899,0.3068892079862484,0.5654661782152242,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-rvi,4,20,0.1104809959905221,0.0001951225547797,0.2661674310117516,0.5654661782152242,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-massi,4,1,0.0370309300097504,0.0001819563614415,0.7277851791504298,0.4417412426190316,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-massi,4,5,0.0674374086022008,0.0001125067906453,0.3750839689644926,0.4417412426190316,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-massi,4,10,0.0865844065958634,0.0002093076159334,0.2898693988865695,0.4417412426190316,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-massi,4,20,0.1386472278257477,3.840752203743197e-06,0.2451046714027885,0.4417412426190316,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-DC_WIDTH,4,1,0.0481983720819015,1.1058146478060846e-06,0.7833726049112284,0.3485065692555162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-DC_WIDTH,4,5,0.090107362747057,2.493662668379156e-07,0.438924243033616,0.3485065692555162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-DC_WIDTH,4,10,0.1090416146734443,2.835793773079752e-06,0.3390464920393168,0.3485065692555162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-tsi,VO-DC_WIDTH,4,20,0.1566784670429406,2.051067347940104e-07,0.2847693602583243,0.3485065692555162,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-ui,4,1,0.0350455197912421,0.0003858277819764,0.7511199749831577,0.6574829325096935,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-ui,4,5,0.0578775220027447,0.0009616950912383,0.3891744000754463,0.6574829325096935,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-ui,4,10,0.0692607142541229,0.0030277929076224,0.3029110128032392,0.6574829325096935,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-ui,4,20,0.1194104171725563,9.747583880750024e-05,0.2599532686693384,0.6574829325096935,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-rvi,4,1,0.0332941088138136,0.0006524365221723,0.6824142465231552,0.6582097795742766,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-rvi,4,5,0.0510661490920484,0.0029429853399545,0.3387385416379522,0.6582097795742766,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-rvi,4,10,0.0536295380159468,0.0162629688736735,0.2668843390554785,0.6582097795742766,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-rvi,4,20,0.0994210706078096,0.0005316035971217,0.2448706997045639,0.6582097795742766,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-massi,4,1,0.0352007482254767,0.000358510666492,0.6935532433582084,0.4969252922947893,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-massi,4,5,0.060289177612428,0.0005257856477817,0.3432342912408881,0.4969252922947893,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-massi,4,10,0.0750450597233159,0.0011133962709101,0.2658414772844645,0.4969252922947893,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-massi,4,20,0.1275214620122934,1.38761304921027e-05,0.2328254244342076,0.4969252922947893,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-DC_WIDTH,4,1,0.0461491482558793,2.807962532524563e-06,0.7305645298319581,0.3893618911049983,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-DC_WIDTH,4,5,0.0821629141888903,2.217204321174658e-06,0.3927124164222744,0.3893618911049983,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-DC_WIDTH,4,10,0.0965777468736598,2.482583812006226e-05,0.3057903936407757,0.3893618911049983,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-smi,VO-DC_WIDTH,4,20,0.1451658807042658,7.456551301814501e-07,0.2684753763886642,0.3893618911049983,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-ui,4,1,0.034328192150426,0.0005796383778096,0.8106370343203707,0.5354159529777719,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-ui,4,5,0.0620061187275285,0.0004532446181127,0.4258355652306955,0.5354159529777719,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-ui,4,10,0.0784939373627073,0.0010229749133931,0.3258035035788249,0.5354159529777719,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-ui,4,20,0.1286331311575063,4.555540207849679e-05,0.2632186771347979,0.5354159529777719,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-rvi,4,1,0.0348317855227407,0.000436666762992,0.7977175292455024,0.4701368387539015,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-rvi,4,5,0.0568514402462105,0.0010210132005804,0.4171808825436284,0.4701368387539015,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-rvi,4,10,0.0658356470490892,0.0041483248115807,0.3291959208560957,0.4701368387539015,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-rvi,4,20,0.114444206528811,0.0001600621403163,0.2740550198322168,0.4701368387539015,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-massi,4,1,0.0355611429401306,0.0003708387107838,0.7186829700427317,0.3802098694993785,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-massi,4,5,0.0670051035953841,0.0001361478331669,0.3752908322631991,0.3802098694993785,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-massi,4,10,0.0887470300259544,0.0001716821194909,0.2903096900184254,0.3802098694993785,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-massi,4,20,0.1408943373842727,3.61760798808399e-06,0.2418195692514075,0.3802098694993785,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-DC_WIDTH,4,1,0.048375842379021,1.2159763581556284e-06,0.7737774216051553,0.2821534211288661,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-DC_WIDTH,4,5,0.0932312853496506,1.0297726797265405e-07,0.4523115335887279,0.2821534211288661,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-DC_WIDTH,4,10,0.1149170908093196,8.971343336259954e-07,0.3483836112793286,0.2821534211288661,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-kst,VO-DC_WIDTH,4,20,0.1615215696479162,9.894985948887037e-08,0.2822136220364576,0.2821534211288661,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-ui,4,1,0.0339522699765162,0.0006424870755795,0.7635816723984933,0.6159317131426704,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-ui,4,5,0.0554854433794981,0.0016251139558548,0.3971501185853067,0.6159317131426704,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-ui,4,10,0.0686912361745658,0.0036309045178338,0.3069785051981267,0.6159317131426704,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-ui,4,20,0.1187727804317155,0.0001323499884868,0.2555075143861075,0.6159317131426704,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-rvi,4,1,0.0330474477243509,0.0008055570633722,0.7325398563017634,0.5774997487529379,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-rvi,4,5,0.0488276293089868,0.0048310282564215,0.3651372210155414,0.5774997487529379,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-rvi,4,10,0.0549202975312681,0.0157134779845984,0.2889590065414716,0.5774997487529379,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-rvi,4,20,0.1021090657969094,0.0005857158945245,0.25304558468489,0.5774997487529379,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-massi,4,1,0.0344438399709401,0.0005433911840527,0.6962208264390548,0.4583901542267077,1.0,False,
^FTSE,equity,FULL,VU-efi,TR-aroon,MO-ao,VO-massi,4,5,0.0580103644485366,0.000933658004125,0.3462252821846842,0.4583901542267077,1.0,False,
